    Z      	  a(m)    	   a'    	  b(m) 	   b'
4.2896E-3	2.447736E-4	5.623384E-4	2.583591E-4	7.08081E-4
4.3055E-3	2.447839E-4	7.272085E-4	2.58369E-4	5.423095E-4
4.3214E-3	2.447967E-4	8.920861E-4	2.583763E-4	3.765322E-4
4.3373E-3	2.448122E-4	1.056973E-3	2.58381E-4	2.107507E-4
4.3532E-3	2.448303E-4	1.22187E-3	2.58383E-4	4.496693E-5
4.3691E-3	2.448511E-4	1.38678E-3	2.583824E-4	-1.208175E-4
4.385E-3	2.448744E-4	1.551704E-3	2.583792E-4	-2.866008E-4
4.4009E-3	2.449004E-4	1.716645E-3	2.583733E-4	-4.523812E-4
4.4168E-3	2.44929E-4	1.881602E-3	2.583648E-4	-6.18157E-4
4.4327E-3	2.449603E-4	2.04658E-3	2.583536E-4	-7.839265E-4
4.4486E-3	2.449941E-4	2.211578E-3	2.583398E-4	-9.496879E-4
4.4645E-3	2.450306E-4	2.376599E-3	2.583234E-4	-1.115439E-3
4.4804E-3	2.450697E-4	2.541644E-3	2.583044E-4	-1.281179E-3
4.4963E-3	2.451114E-4	2.706716E-3	2.582827E-4	-1.446906E-3
4.5122E-3	2.451558E-4	2.871815E-3	2.582584E-4	-1.612617E-3
4.5281E-3	2.452027E-4	3.036945E-3	2.582314E-4	-1.778312E-3
4.544E-3	2.452523E-4	3.202105E-3	2.582018E-4	-1.943988E-3
4.5599E-3	2.453046E-4	3.367299E-3	2.581696E-4	-2.109644E-3
4.5758E-3	2.453594E-4	3.532527E-3	2.581347E-4	-2.275278E-3
4.5917E-3	2.454169E-4	3.697792E-3	2.580972E-4	-2.440888E-3
4.6076E-3	2.45477E-4	3.863095E-3	2.580571E-4	-2.606473E-3
4.6235E-3	2.455397E-4	4.028438E-3	2.580143E-4	-2.77203E-3
4.6394E-3	2.456051E-4	4.193822E-3	2.57969E-4	-2.937558E-3
4.6553E-3	2.456731E-4	4.35925E-3	2.579209E-4	-3.103056E-3
4.6712E-3	2.457437E-4	4.524723E-3	2.578703E-4	-3.268521E-3
4.6871E-3	2.45817E-4	4.690242E-3	2.57817E-4	-3.433952E-3
4.703E-3	2.458929E-4	4.85581E-3	2.577611E-4	-3.599346E-3
4.7189E-3	2.459714E-4	5.021429E-3	2.577025E-4	-3.764704E-3
4.7348E-3	2.460526E-4	5.187099E-3	2.576414E-4	-3.930021E-3
4.7507E-3	2.461364E-4	5.352823E-3	2.575776E-4	-4.095298E-3
4.7666E-3	2.462228E-4	5.518602E-3	2.575111E-4	-4.260531E-3
4.7825E-3	2.463118E-4	5.684438E-3	2.574421E-4	-4.42572E-3
4.7984E-3	2.464035E-4	5.850333E-3	2.573704E-4	-4.590863E-3
4.8143E-3	2.464979E-4	6.016288E-3	2.572961E-4	-4.755957E-3
4.8302E-3	2.465949E-4	6.182306E-3	2.572192E-4	-4.921002E-3
4.8461E-3	2.466945E-4	6.348387E-3	2.571396E-4	-5.085995E-3
4.862E-3	2.467967E-4	6.514534E-3	2.570574E-4	-5.250935E-3
4.8779E-3	2.469016E-4	6.680749E-3	2.569726E-4	-5.415819E-3
4.8938E-3	2.470092E-4	6.847033E-3	2.568852E-4	-5.580647E-3
4.9097E-3	2.471194E-4	7.013387E-3	2.567952E-4	-5.745416E-3
4.9256E-3	2.472322E-4	7.179814E-3	2.567025E-4	-5.910125E-3
4.9415E-3	2.473477E-4	7.346316E-3	2.566072E-4	-6.074772E-3
4.9574E-3	2.474658E-4	7.512893E-3	2.565093E-4	-6.239355E-3
4.9733E-3	2.475866E-4	7.679548E-3	2.564088E-4	-6.403873E-3
4.9892E-3	2.4771E-4	7.846283E-3	2.563057E-4	-6.568323E-3
5.0051E-3	2.478361E-4	8.013099E-3	2.561999E-4	-6.732705E-3
5.021E-3	2.479649E-4	8.179997E-3	2.560916E-4	-6.897016E-3
5.0369E-3	2.480962E-4	8.346981E-3	2.559806E-4	-7.061254E-3
5.0528E-3	2.482303E-4	8.514051E-3	2.55867E-4	-7.225419E-3
5.0687E-3	2.48367E-4	8.681209E-3	2.557508E-4	-7.389507E-3
5.0846E-3	2.485064E-4	8.848456E-3	2.55632E-4	-7.553518E-3
5.1005E-3	2.486484E-4	9.015796E-3	2.555106E-4	-7.71745E-3
5.1164E-3	2.487931E-4	9.183228E-3	2.553866E-4	-7.881301E-3
5.1323E-3	2.489404E-4	9.350756E-3	2.5526E-4	-8.045069E-3
5.1482E-3	2.490904E-4	9.518381E-3	2.551308E-4	-8.208752E-3
5.1641E-3	2.492431E-4	9.686104E-3	2.54999E-4	-8.372349E-3
5.18E-3	2.493984E-4	9.853927E-3	2.548645E-4	-8.535859E-3
5.19E-3	2.49497E-4	9.856451E-3	2.547792E-4	-8.533351E-3
5.2E-3	2.495956E-4	9.858974E-3	2.546939E-4	-8.530843E-3
5.21E-3	2.496942E-4	9.861497E-3	2.546086E-4	-8.528334E-3
5.22E-3	2.497928E-4	9.86402E-3	2.545233E-4	-8.525826E-3
5.23E-3	2.498914E-4	9.866542E-3	2.544381E-4	-8.523317E-3
5.24E-3	2.499901E-4	9.869064E-3	2.543528E-4	-8.520808E-3
5.25E-3	2.500888E-4	9.871586E-3	2.542677E-4	-8.518299E-3
5.26E-3	2.501876E-4	9.874107E-3	2.541825E-4	-8.51579E-3
5.27E-3	2.502863E-4	9.876628E-3	2.540973E-4	-8.513281E-3
5.28E-3	2.503851E-4	9.879148E-3	2.540122E-4	-8.510771E-3
5.29E-3	2.504839E-4	9.881669E-3	2.539271E-4	-8.508261E-3
5.3E-3	2.505827E-4	9.884188E-3	2.538421E-4	-8.505752E-3
5.31E-3	2.506816E-4	9.886708E-3	2.53757E-4	-8.503241E-3
5.32E-3	2.507805E-4	9.889227E-3	2.53672E-4	-8.500731E-3
5.33E-3	2.508794E-4	9.891746E-3	2.53587E-4	-8.498221E-3
5.34E-3	2.509783E-4	9.894264E-3	2.53502E-4	-8.49571E-3
5.35E-3	2.510772E-4	9.896782E-3	2.534171E-4	-8.493199E-3
5.36E-3	2.511762E-4	9.8993E-3	2.533322E-4	-8.490688E-3
5.37E-3	2.512752E-4	9.901817E-3	2.532473E-4	-8.488177E-3
5.38E-3	2.513743E-4	9.904334E-3	2.531624E-4	-8.485665E-3
5.39E-3	2.514733E-4	9.906851E-3	2.530776E-4	-8.483154E-3
5.4E-3	2.515724E-4	9.909367E-3	2.529927E-4	-8.480642E-3
5.41E-3	2.516715E-4	9.911883E-3	2.529079E-4	-8.47813E-3
5.42E-3	2.517706E-4	9.914398E-3	2.528232E-4	-8.475618E-3
5.43E-3	2.518698E-4	9.916913E-3	2.527384E-4	-8.473106E-3
5.44E-3	2.51969E-4	9.919428E-3	2.526537E-4	-8.470593E-3
5.45E-3	2.520682E-4	9.921942E-3	2.52569E-4	-8.468081E-3
5.46E-3	2.521674E-4	9.924456E-3	2.524843E-4	-8.465568E-3
5.47E-3	2.522667E-4	9.92697E-3	2.523997E-4	-8.463055E-3
5.48E-3	2.52366E-4	9.929484E-3	2.523151E-4	-8.460541E-3
5.49E-3	2.524653E-4	9.931997E-3	2.522305E-4	-8.458028E-3
5.5E-3	2.525646E-4	9.934509E-3	2.521459E-4	-8.455514E-3
5.51E-3	2.526639E-4	9.937021E-3	2.520614E-4	-8.453001E-3
5.52E-3	2.527633E-4	9.939533E-3	2.519769E-4	-8.450487E-3
5.53E-3	2.528627E-4	9.942045E-3	2.518924E-4	-8.447973E-3
5.54E-3	2.529622E-4	9.944556E-3	2.518079E-4	-8.445458E-3
5.55E-3	2.530616E-4	9.947067E-3	2.517235E-4	-8.442944E-3
5.56E-3	2.531611E-4	9.949577E-3	2.51639E-4	-8.440429E-3
5.57E-3	2.532606E-4	9.952088E-3	2.515547E-4	-8.437914E-3
5.58E-3	2.533602E-4	9.954597E-3	2.514703E-4	-8.435399E-3
5.59E-3	2.534597E-4	9.957107E-3	2.513859E-4	-8.432884E-3
5.6E-3	2.535593E-4	9.959616E-3	2.513016E-4	-8.430368E-3
5.61E-3	2.536589E-4	9.962125E-3	2.512173E-4	-8.427853E-3
5.62E-3	2.537585E-4	9.964633E-3	2.511331E-4	-8.425337E-3
5.63E-3	2.538582E-4	9.967141E-3	2.510488E-4	-8.422821E-3
5.64E-3	2.539579E-4	9.969649E-3	2.509646E-4	-8.420305E-3
5.65E-3	2.540576E-4	9.972156E-3	2.508804E-4	-8.417789E-3
5.66E-3	2.541573E-4	9.974663E-3	2.507963E-4	-8.415272E-3
5.67E-3	2.542571E-4	9.977169E-3	2.507121E-4	-8.412755E-3
5.68E-3	2.543569E-4	9.979676E-3	2.50628E-4	-8.410238E-3
5.69E-3	2.544567E-4	9.982181E-3	2.505439E-4	-8.407721E-3
5.7E-3	2.545565E-4	9.984687E-3	2.504599E-4	-8.405204E-3
5.71E-3	2.546564E-4	9.987192E-3	2.503758E-4	-8.402687E-3
5.72E-3	2.547563E-4	9.989697E-3	2.502918E-4	-8.400169E-3
5.73E-3	2.548562E-4	9.992201E-3	2.502078E-4	-8.397651E-3
5.74E-3	2.549561E-4	9.994706E-3	2.501238E-4	-8.395133E-3
5.75E-3	2.550561E-4	9.997209E-3	2.500399E-4	-8.392615E-3
5.76E-3	2.55156E-4	9.999713E-3	2.49956E-4	-8.390097E-3
5.77E-3	2.552561E-4	1.000222E-2	2.498721E-4	-8.387578E-3
5.78E-3	2.553561E-4	1.000472E-2	2.497882E-4	-8.38506E-3
5.79E-3	2.554562E-4	1.000722E-2	2.497044E-4	-8.382541E-3
5.8E-3	2.555562E-4	1.000972E-2	2.496206E-4	-8.380022E-3
5.81E-3	2.556563E-4	1.001222E-2	2.495368E-4	-8.377502E-3
5.82E-3	2.557565E-4	1.001473E-2	2.49453E-4	-8.374983E-3
5.83E-3	2.558566E-4	1.001723E-2	2.493693E-4	-8.372463E-3
5.84E-3	2.559568E-4	1.001973E-2	2.492856E-4	-8.369943E-3
5.85E-3	2.56057E-4	1.002223E-2	2.492019E-4	-8.367423E-3
5.86E-3	2.561573E-4	1.002473E-2	2.491182E-4	-8.364903E-3
5.87E-3	2.562575E-4	1.002723E-2	2.490346E-4	-8.362383E-3
5.88E-3	2.563578E-4	1.002973E-2	2.48951E-4	-8.359862E-3
5.89E-3	2.564581E-4	1.003222E-2	2.488674E-4	-8.357341E-3
5.9E-3	2.565585E-4	1.003472E-2	2.487838E-4	-8.354821E-3
5.91E-3	2.566588E-4	1.003722E-2	2.487003E-4	-8.352299E-3
5.92E-3	2.567592E-4	1.003972E-2	2.486168E-4	-8.349778E-3
5.93E-3	2.568596E-4	1.004222E-2	2.485333E-4	-8.347257E-3
5.94E-3	2.5696E-4	1.004471E-2	2.484499E-4	-8.344735E-3
5.95E-3	2.570605E-4	1.004721E-2	2.483664E-4	-8.342213E-3
5.96E-3	2.57161E-4	1.004971E-2	2.48283E-4	-8.339691E-3
5.97E-3	2.572615E-4	1.00522E-2	2.481996E-4	-8.337169E-3
5.98E-3	2.57362E-4	1.00547E-2	2.481163E-4	-8.334646E-3
5.99E-3	2.574626E-4	1.005719E-2	2.480329E-4	-8.332124E-3
6E-3	2.575632E-4	1.005969E-2	2.479496E-4	-8.329601E-3
6.01E-3	2.576638E-4	1.006218E-2	2.478663E-4	-8.327078E-3
6.02E-3	2.577644E-4	1.006468E-2	2.477831E-4	-8.324555E-3
6.03E-3	2.578651E-4	1.006717E-2	2.476999E-4	-8.322032E-3
6.04E-3	2.579658E-4	1.006966E-2	2.476166E-4	-8.319508E-3
6.05E-3	2.580665E-4	1.007216E-2	2.475335E-4	-8.316984E-3
6.06E-3	2.581672E-4	1.007465E-2	2.474503E-4	-8.314461E-3
6.07E-3	2.58268E-4	1.007714E-2	2.473672E-4	-8.311936E-3
6.08E-3	2.583688E-4	1.007964E-2	2.472841E-4	-8.309412E-3
6.09E-3	2.584696E-4	1.008213E-2	2.47201E-4	-8.306888E-3
6.1E-3	2.585704E-4	1.008462E-2	2.471179E-4	-8.304363E-3
6.11E-3	2.586713E-4	1.008711E-2	2.470349E-4	-8.301838E-3
6.12E-3	2.587721E-4	1.00896E-2	2.469519E-4	-8.299313E-3
6.13E-3	2.58873E-4	1.009209E-2	2.468689E-4	-8.296788E-3
6.14E-3	2.58974E-4	1.009458E-2	2.46786E-4	-8.294263E-3
6.15E-3	2.590749E-4	1.009707E-2	2.46703E-4	-8.291737E-3
6.16E-3	2.591759E-4	1.009956E-2	2.466201E-4	-8.289211E-3
6.17E-3	2.592769E-4	1.010205E-2	2.465372E-4	-8.286686E-3
6.18E-3	2.59378E-4	1.010454E-2	2.464544E-4	-8.284159E-3
6.1959E-3	2.59537E-4	9.895407E-3	2.463243E-4	-8.077788E-3
6.2118E-3	2.596926E-4	9.686145E-3	2.461975E-4	-7.871521E-3
6.2277E-3	2.59845E-4	9.476757E-3	2.46074E-4	-7.665357E-3
6.2436E-3	2.59994E-4	9.267243E-3	2.459538E-4	-7.459293E-3
6.2595E-3	2.601397E-4	9.057608E-3	2.458368E-4	-7.253325E-3
6.2754E-3	2.60282E-4	8.847854E-3	2.457231E-4	-7.047452E-3
6.2913E-3	2.60421E-4	8.637983E-3	2.456127E-4	-6.84167E-3
6.3072E-3	2.605567E-4	8.427999E-3	2.455055E-4	-6.635978E-3
6.3231E-3	2.60689E-4	8.217904E-3	2.454017E-4	-6.430371E-3
6.339E-3	2.60818E-4	8.007701E-3	2.45301E-4	-6.224849E-3
6.3549E-3	2.609437E-4	7.797392E-3	2.452037E-4	-6.019407E-3
6.3708E-3	2.61066E-4	7.586981E-3	2.451096E-4	-5.814044E-3
6.3867E-3	2.61185E-4	7.376471E-3	2.450188E-4	-5.608756E-3
6.4026E-3	2.613006E-4	7.165863E-3	2.449313E-4	-5.403541E-3
6.4185E-3	2.614128E-4	6.955161E-3	2.44847E-4	-5.198397E-3
6.4344E-3	2.615217E-4	6.744368E-3	2.44766E-4	-4.99332E-3
6.4503E-3	2.616273E-4	6.533486E-3	2.446882E-4	-4.788308E-3
6.4662E-3	2.617295E-4	6.322518E-3	2.446137E-4	-4.583359E-3
6.4821E-3	2.618284E-4	6.111467E-3	2.445424E-4	-4.378469E-3
6.498E-3	2.619239E-4	5.900335E-3	2.444745E-4	-4.173636E-3
6.5139E-3	2.62016E-4	5.689126E-3	2.444097E-4	-3.968857E-3
6.5298E-3	2.621048E-4	5.477842E-3	2.443482E-4	-3.764131E-3
6.5457E-3	2.621902E-4	5.266486E-3	2.4429E-4	-3.559453E-3
6.5616E-3	2.622722E-4	5.05506E-3	2.442351E-4	-3.354821E-3
6.5775E-3	2.623509E-4	4.843569E-3	2.441833E-4	-3.150234E-3
6.5934E-3	2.624263E-4	4.632013E-3	2.441349E-4	-2.945687E-3
6.6093E-3	2.624982E-4	4.420396E-3	2.440897E-4	-2.741179E-3
6.6252E-3	2.625668E-4	4.208721E-3	2.440477E-4	-2.536706E-3
6.6411E-3	2.626321E-4	3.996991E-3	2.44009E-4	-2.332267E-3
6.657E-3	2.626939E-4	3.785208E-3	2.439735E-4	-2.127858E-3
6.6729E-3	2.627524E-4	3.573376E-3	2.439413E-4	-1.923477E-3
6.6888E-3	2.628076E-4	3.361496E-3	2.439124E-4	-1.719121E-3
6.7047E-3	2.628593E-4	3.149572E-3	2.438867E-4	-1.514787E-3
6.7206E-3	2.629077E-4	2.937606E-3	2.438642E-4	-1.310474E-3
6.7365E-3	2.629527E-4	2.725602E-3	2.43845E-4	-1.106177E-3
6.7524E-3	2.629944E-4	2.513561E-3	2.43829E-4	-9.018953E-4
6.7683E-3	2.630327E-4	2.301488E-3	2.438163E-4	-6.976252E-4
6.7842E-3	2.630676E-4	2.089384E-3	2.438068E-4	-4.933644E-4
6.8001E-3	2.630991E-4	1.877253E-3	2.438006E-4	-2.891101E-4
6.816E-3	2.631273E-4	1.665097E-3	2.437976E-4	-8.485976E-5
6.8319E-3	2.631521E-4	1.452918E-3	2.437979E-4	1.193893E-4
6.8478E-3	2.631735E-4	1.240721E-3	2.438014E-4	3.236397E-4
6.8637E-3	2.631915E-4	1.028507E-3	2.438082E-4	5.278942E-4
6.8796E-3	2.632062E-4	8.162792E-4	2.438182E-4	7.321553E-4
6.8955E-3	2.632175E-4	6.040407E-4	2.438315E-4	9.364257E-4
6.9114E-3	2.632254E-4	3.917941E-4	2.43848E-4	1.140708E-3
6.9273E-3	2.632299E-4	1.795422E-4	2.438678E-4	1.345005E-3
6.9432E-3	2.632311E-4	-3.271223E-5	2.438908E-4	1.54932E-3
6.9591E-3	2.632289E-4	-2.449664E-4	2.43917E-4	1.753654E-3
6.975E-3	2.632233E-4	-4.572176E-4	2.439465E-4	1.958011E-3
6.9909E-3	2.632144E-4	-6.694629E-4	2.439793E-4	2.162393E-3
7.0068E-3	2.63202E-4	-8.816996E-4	2.440153E-4	2.366803E-3
7.0227E-3	2.631863E-4	-1.093925E-3	2.440546E-4	2.571243E-3
7.0386E-3	2.631672E-4	-1.306136E-3	2.440971E-4	2.775717E-3
7.0545E-3	2.631448E-4	-1.51833E-3	2.441428E-4	2.980226E-3
7.0704E-3	2.63119E-4	-1.730504E-3	2.441919E-4	3.184774E-3
7.0863E-3	2.630898E-4	-1.942656E-3	2.442441E-4	3.389364E-3
7.1022E-3	2.630572E-4	-2.154783E-3	2.442996E-4	3.593997E-3
7.1181E-3	2.630212E-4	-2.366881E-3	2.443584E-4	3.798676E-3
7.134E-3	2.629819E-4	-2.578949E-3	2.444204E-4	4.003405E-3
7.1499E-3	2.629392E-4	-2.790982E-3	2.444857E-4	4.208185E-3
7.1658E-3	2.628932E-4	-3.00298E-3	2.445543E-4	4.41302E-3
7.1817E-3	2.628437E-4	-3.214938E-3	2.44626E-4	4.617912E-3
7.1976E-3	2.627909E-4	-3.426854E-3	2.447011E-4	4.822863E-3
7.2135E-3	2.627348E-4	-3.638725E-3	2.447794E-4	5.027877E-3
7.2294E-3	2.626752E-4	-3.850549E-3	2.44861E-4	5.232957E-3
7.2453E-3	2.626123E-4	-4.062322E-3	2.449458E-4	5.438103E-3
7.2612E-3	2.62546E-4	-4.274042E-3	2.450339E-4	5.643321E-3
7.2771E-3	2.624764E-4	-4.485707E-3	2.451253E-4	5.848611E-3
7.293E-3	2.624034E-4	-4.697312E-3	2.452199E-4	6.053977E-3
7.3089E-3	2.62327E-4	-4.908856E-3	2.453178E-4	6.259422E-3
7.3248E-3	2.622473E-4	-5.120336E-3	2.45419E-4	6.464947E-3
7.3407E-3	2.621642E-4	-5.331749E-3	2.455234E-4	6.670557E-3
7.3566E-3	2.620777E-4	-5.543092E-3	2.456311E-4	6.876252E-3
7.3725E-3	2.619879E-4	-5.754362E-3	2.45742E-4	7.082037E-3
7.3884E-3	2.618948E-4	-5.965557E-3	2.458563E-4	7.287914E-3
7.4043E-3	2.617982E-4	-6.176674E-3	2.459738E-4	7.493885E-3
7.4202E-3	2.616983E-4	-6.38771E-3	2.460946E-4	7.699953E-3
7.4361E-3	2.615951E-4	-6.598662E-3	2.462187E-4	7.90612E-3
7.452E-3	2.614885E-4	-6.809528E-3	2.46346E-4	8.112391E-3
7.4679E-3	2.613786E-4	-7.020305E-3	2.464766E-4	8.318766E-3
7.4838E-3	2.612653E-4	-7.230989E-3	2.466105E-4	8.525249E-3
7.4997E-3	2.611486E-4	-7.441579E-3	2.467477E-4	8.731843E-3
7.5156E-3	2.610286E-4	-7.652071E-3	2.468882E-4	8.93855E-3
7.5315E-3	2.609053E-4	-7.862463E-3	2.47032E-4	9.145372E-3
7.5474E-3	2.607786E-4	-8.072753E-3	2.47179E-4	9.352314E-3
7.5633E-3	2.606486E-4	-8.282936E-3	2.473294E-4	9.559376E-3
7.5792E-3	2.605152E-4	-8.49301E-3	2.47483E-4	9.766563E-3
7.5951E-3	2.603785E-4	-8.702974E-3	2.4764E-4	9.973876E-3
7.611E-3	2.602384E-4	-8.912823E-3	2.478002E-4	1.018132E-2
7.6269E-3	2.600951E-4	-9.122556E-3	2.479637E-4	1.038889E-2
7.6428E-3	2.599483E-4	-9.332169E-3	2.481306E-4	1.05966E-2
7.6587E-3	2.597983E-4	-9.541659E-3	2.483007E-4	1.080445E-2
7.6746E-3	2.596449E-4	-9.751025E-3	2.484742E-4	1.101243E-2
7.6905E-3	2.594882E-4	-9.960262E-3	2.486509E-4	1.122056E-2
7.7064E-3	2.593282E-4	-1.016937E-2	2.48831E-4	1.142884E-2
7.7223E-3	2.591648E-4	-1.037834E-2	2.490143E-4	1.163726E-2
7.7382E-3	2.589981E-4	-1.058718E-2	2.49201E-4	1.184583E-2
7.7541E-3	2.588282E-4	-1.079588E-2	2.49391E-4	1.205456E-2
7.77E-3	2.586548E-4	-1.100444E-2	2.495844E-4	1.226345E-2
7.78E-3	2.585448E-4	-1.100196E-2	2.49707E-4	1.226595E-2
7.79E-3	2.584348E-4	-1.099948E-2	2.498297E-4	1.226846E-2
7.8E-3	2.583248E-4	-1.0997E-2	2.499524E-4	1.227096E-2
7.81E-3	2.582149E-4	-1.099452E-2	2.500751E-4	1.227347E-2
7.82E-3	2.581049E-4	-1.099204E-2	2.501979E-4	1.227597E-2
7.83E-3	2.57995E-4	-1.098955E-2	2.503206E-4	1.227847E-2
7.84E-3	2.578851E-4	-1.098707E-2	2.504434E-4	1.228098E-2
7.85E-3	2.577753E-4	-1.098459E-2	2.505662E-4	1.228348E-2
7.86E-3	2.576654E-4	-1.098211E-2	2.506891E-4	1.228598E-2
7.87E-3	2.575556E-4	-1.097963E-2	2.50812E-4	1.228848E-2
7.88E-3	2.574459E-4	-1.097715E-2	2.509349E-4	1.229098E-2
7.89E-3	2.573361E-4	-1.097466E-2	2.510578E-4	1.229348E-2
7.9E-3	2.572264E-4	-1.097218E-2	2.511807E-4	1.229598E-2
7.91E-3	2.571167E-4	-1.09697E-2	2.513037E-4	1.229848E-2
7.92E-3	2.57007E-4	-1.096721E-2	2.514267E-4	1.230098E-2
7.93E-3	2.568973E-4	-1.096473E-2	2.515497E-4	1.230348E-2
7.94E-3	2.567877E-4	-1.096225E-2	2.516728E-4	1.230598E-2
7.95E-3	2.566781E-4	-1.095976E-2	2.517958E-4	1.230848E-2
7.96E-3	2.565685E-4	-1.095728E-2	2.519189E-4	1.231098E-2
7.97E-3	2.564589E-4	-1.095479E-2	2.520421E-4	1.231347E-2
7.98E-3	2.563494E-4	-1.095231E-2	2.521652E-4	1.231597E-2
7.99E-3	2.562399E-4	-1.094982E-2	2.522884E-4	1.231847E-2
8E-3	2.561304E-4	-1.094734E-2	2.524116E-4	1.232096E-2
8.01E-3	2.560209E-4	-1.094485E-2	2.525348E-4	1.232346E-2
8.02E-3	2.559115E-4	-1.094237E-2	2.526581E-4	1.232595E-2
8.03E-3	2.558021E-4	-1.093988E-2	2.527813E-4	1.232845E-2
8.04E-3	2.556927E-4	-1.09374E-2	2.529046E-4	1.233094E-2
8.05E-3	2.555833E-4	-1.093491E-2	2.530279E-4	1.233344E-2
8.06E-3	2.55474E-4	-1.093242E-2	2.531513E-4	1.233593E-2
8.07E-3	2.553647E-4	-1.092994E-2	2.532747E-4	1.233842E-2
8.08E-3	2.552554E-4	-1.092745E-2	2.533981E-4	1.234092E-2
8.09E-3	2.551461E-4	-1.092496E-2	2.535215E-4	1.234341E-2
8.1E-3	2.550369E-4	-1.092248E-2	2.536449E-4	1.23459E-2
8.11E-3	2.549277E-4	-1.091999E-2	2.537684E-4	1.234839E-2
8.12E-3	2.548185E-4	-1.09175E-2	2.538919E-4	1.235088E-2
8.13E-3	2.547093E-4	-1.091501E-2	2.540154E-4	1.235337E-2
8.14E-3	2.546002E-4	-1.091252E-2	2.54139E-4	1.235586E-2
8.15E-3	2.544911E-4	-1.091003E-2	2.542625E-4	1.235835E-2
8.16E-3	2.54382E-4	-1.090754E-2	2.543861E-4	1.236084E-2
8.17E-3	2.542729E-4	-1.090506E-2	2.545097E-4	1.236333E-2
8.18E-3	2.541639E-4	-1.090257E-2	2.546334E-4	1.236582E-2
8.19E-3	2.540549E-4	-1.090008E-2	2.547571E-4	1.236831E-2
8.2E-3	2.539459E-4	-1.089759E-2	2.548808E-4	1.23708E-2
8.21E-3	2.538369E-4	-1.08951E-2	2.550045E-4	1.237328E-2
8.22E-3	2.53728E-4	-1.089261E-2	2.551282E-4	1.237577E-2
8.23E-3	2.536191E-4	-1.089011E-2	2.55252E-4	1.237826E-2
8.24E-3	2.535102E-4	-1.088762E-2	2.553758E-4	1.238074E-2
8.25E-3	2.534013E-4	-1.088513E-2	2.554996E-4	1.238323E-2
8.26E-3	2.532925E-4	-1.088264E-2	2.556235E-4	1.238571E-2
8.27E-3	2.531837E-4	-1.088015E-2	2.557473E-4	1.23882E-2
8.28E-3	2.530749E-4	-1.087766E-2	2.558712E-4	1.239068E-2
8.29E-3	2.529661E-4	-1.087517E-2	2.559951E-4	1.239317E-2
8.3E-3	2.528574E-4	-1.087267E-2	2.561191E-4	1.239565E-2
8.31E-3	2.527487E-4	-1.087018E-2	2.562431E-4	1.239813E-2
8.32E-3	2.5264E-4	-1.086769E-2	2.56367E-4	1.240062E-2
8.33E-3	2.525313E-4	-1.086519E-2	2.564911E-4	1.24031E-2
8.34E-3	2.524227E-4	-1.08627E-2	2.566151E-4	1.240558E-2
8.35E-3	2.523141E-4	-1.086021E-2	2.567392E-4	1.240806E-2
8.36E-3	2.522055E-4	-1.085771E-2	2.568633E-4	1.241054E-2
8.37E-3	2.520969E-4	-1.085522E-2	2.569874E-4	1.241302E-2
8.38E-3	2.519884E-4	-1.085272E-2	2.571115E-4	1.24155E-2
8.39E-3	2.518798E-4	-1.085023E-2	2.572357E-4	1.241798E-2
8.4E-3	2.517714E-4	-1.084773E-2	2.573599E-4	1.242046E-2
8.41E-3	2.516629E-4	-1.084524E-2	2.574841E-4	1.242294E-2
8.42E-3	2.515545E-4	-1.084274E-2	2.576083E-4	1.242542E-2
8.43E-3	2.51446E-4	-1.084025E-2	2.577326E-4	1.24279E-2
8.44E-3	2.513376E-4	-1.083775E-2	2.578569E-4	1.243038E-2
8.45E-3	2.512293E-4	-1.083526E-2	2.579812E-4	1.243285E-2
8.46E-3	2.511209E-4	-1.083276E-2	2.581056E-4	1.243533E-2
8.47E-3	2.510126E-4	-1.083026E-2	2.582299E-4	1.243781E-2
8.48E-3	2.509043E-4	-1.082777E-2	2.583543E-4	1.244028E-2
8.49E-3	2.507961E-4	-1.082527E-2	2.584787E-4	1.244276E-2
8.5E-3	2.506878E-4	-1.082277E-2	2.586032E-4	1.244523E-2
8.51E-3	2.505796E-4	-1.082027E-2	2.587276E-4	1.244771E-2
8.52E-3	2.504714E-4	-1.081777E-2	2.588521E-4	1.245018E-2
8.53E-3	2.503633E-4	-1.081528E-2	2.589766E-4	1.245266E-2
8.54E-3	2.502551E-4	-1.081278E-2	2.591012E-4	1.245513E-2
8.55E-3	2.50147E-4	-1.081028E-2	2.592257E-4	1.245761E-2
8.56E-3	2.500389E-4	-1.080778E-2	2.593503E-4	1.246008E-2
8.57E-3	2.499308E-4	-1.080528E-2	2.594749E-4	1.246255E-2
8.58E-3	2.498228E-4	-1.080278E-2	2.595996E-4	1.246502E-2
8.59E-3	2.497148E-4	-1.080028E-2	2.597242E-4	1.24675E-2
8.6E-3	2.496068E-4	-1.079778E-2	2.598489E-4	1.246997E-2
8.61E-3	2.494988E-4	-1.079528E-2	2.599736E-4	1.247244E-2
8.62E-3	2.493909E-4	-1.079278E-2	2.600984E-4	1.247491E-2
8.63E-3	2.49283E-4	-1.079028E-2	2.602231E-4	1.247738E-2
8.64E-3	2.491751E-4	-1.078778E-2	2.603479E-4	1.247985E-2
8.65E-3	2.490672E-4	-1.078528E-2	2.604727E-4	1.248232E-2
8.66E-3	2.489594E-4	-1.078278E-2	2.605976E-4	1.248479E-2
