,t,xrms,yrms,hepsny,hepsnz,hep6d,hekinz,hekin,hrrms,hpnum
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.5e-09,0.00015339645419076096,0.00015198633335245095,0.0009689423982858478,0.0,0.0,0.008,0.00800000037420042,0.0002159405420115004,1404.3396022335403
2,5e-09,0.00015557351936435493,0.00015418450757692027,0.0009680172347124396,1.0954532367115704e-11,3.6284591767769766e-20,0.007999997591320883,0.007999997946865582,0.00021903420350289748,1404.3396022335403
3,7.500000000000001e-09,0.00015766605507431015,0.00015648451095658878,0.0009656478283243749,5.849849309060989e-11,1.9339250706373795e-19,0.007999977959702862,0.007999978273161297,0.00022213956669629603,1404.3396022335403
4,1e-08,0.00015948868362286722,0.00015907027222930302,0.0009793394211245969,1.817421618899357e-10,6.251006417265342e-19,0.008000008421749215,0.00800000869172579,0.0002252553921904193,1404.3396022335403
5,1.25e-08,0.00016031701948287025,0.00016267297903350955,0.0010139817425471275,2.837047980732366e-10,1.0559071345753654e-18,0.008000027683977078,0.008000027935421278,0.00022839449389927866,1404.3396022335403
6,1.5e-08,0.00015958573778051508,0.00016787770869853663,0.0010175443290356637,2.9627626452562727e-10,1.1089281913399038e-18,0.007999996111523371,0.007999996424571798,0.00023162584653017902,1404.3396022335403
7,1.7499999999999998e-08,0.000157280297936818,0.0001747557989499685,0.0010033873632179125,2.367540750126737e-10,8.564265010697111e-19,0.00799956061099887,0.007999561154255928,0.00023510993468106798,1404.3396022335403
8,1.9999999999999997e-08,0.0001535835485144827,0.00018321060929667716,0.0009805210132540728,1.1787051505668916e-10,3.9779115600784483e-19,0.007997567277119973,0.007997567930294084,0.00023906909823973518,1404.3396022335403
9,2.2499999999999996e-08,0.00014968274732870683,0.00019188188919925676,0.0012309394719511788,4.783901366801525e-10,2.1807814515618767e-18,0.007992187684466122,0.007992188369245857,0.00024335896172227836,1404.3396022335403
10,2.4999999999999996e-08,0.00014728530337737724,0.00019861763093284059,0.001596369087674759,8.23227794694807e-10,5.687086704518869e-18,0.007987399136176604,0.007987400151916343,0.0002472689303336352,1404.3396022335403
11,2.7499999999999995e-08,0.00014803543633841443,0.00020106300988689712,0.0016367671298716938,8.999756550658187e-10,6.561663102615722e-18,0.007986440405758743,0.007986441907210186,0.00024968144575975856,1404.3396022335403
12,3e-08,0.0001520902380964815,0.00019905872413391004,0.0015881351986325402,8.255676895452135e-10,5.687062280769678e-18,0.007987295898212196,0.00798729888612263,0.0002505111098894908,1404.3396022335403
