,t,xrms,yrms,hepsny,hepsnz,hep6d,hekinz,hekin,hrrms,hpnum
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.5e-09,0.00015340242932741863,0.00015204044512701217,3.5955494804840773e-06,5.225031772299025e-15,8.392076082739262e-28,0.008,0.008000000270194235,0.00021598287496459915,1404.3396022335403
2,5e-09,0.00015561566608639723,0.00015429443884435416,7.252658082527742e-06,1.011250016630794e-11,6.217709192722546e-24,0.00799999838103391,0.007999998638314023,0.0002191415282181979,1404.3396022335403
3,7.500000000000001e-09,0.00015774284664768273,0.00015663431598971747,5.2652036990595594e-05,5.396205805268811e-11,7.348409837736202e-22,0.007999983163847972,0.007999983395673585,0.00022229960551940035,1404.3396022335403
4,1e-08,0.000159613087416492,0.0001592308370530015,0.00020935192039382524,1.6727492835357834e-10,3.027537844342095e-20,0.00800000872901519,0.008000008959031166,0.00022545686315396173,1404.3396022335403
5,1.25e-08,0.00016055743374114836,0.0001627615528819824,0.00033936500019579786,2.608671070295453e-10,1.209266956300371e-19,0.008000019960613895,0.008000020222652102,0.0002286263603045318,1404.3396022335403
6,1.5e-08,0.00016005184496908217,0.00016776607134067384,0.00034734181767983935,2.7232661055568967e-10,1.3209304352709837e-19,0.007999988891839237,0.007999989242977769,0.0002318664438229283,1404.3396022335403
7,1.7499999999999998e-08,0.00015808052045418488,0.00017430925624817466,0.00028357328536092013,2.1649833675075714e-10,7.293706084522359e-20,0.00799959537450007,0.00799959593657929,0.00023531503938519906,1404.3396022335403
8,1.9999999999999997e-08,0.00015481229873459768,0.00018229386334156486,8.261438319508969e-05,1.1373201047309283e-10,3.814120464008922e-21,0.007997802377720187,0.007997802998854971,0.00023916082549507023,1404.3396022335403
9,2.2499999999999996e-08,0.00015138512363052674,0.0001904236572642938,0.0006961154929825988,4.782603686313875e-10,4.513357646459864e-19,0.007992809012201282,0.007992809618315715,0.00024326657169150697,1404.3396022335403
10,2.4999999999999996e-08,0.00014952906131202596,0.00019654105917985812,0.0012221292125057551,8.229570486112414e-10,2.6431110129943593e-18,0.007988317297927022,0.007988318313329645,0.0002469561259017401,1404.3396022335403
11,2.7499999999999995e-08,0.00015096349427667165,0.0001982728142016815,0.0012822920408326057,8.993349128744948e-10,3.267919383347445e-18,0.007987427280917227,0.0079874289366215,0.00024920290017509263,1404.3396022335403
12,3e-08,0.00015586917367497799,0.0001954638293577754,0.0012231360682541683,8.223059819224059e-10,2.6547697748439174e-18,0.007988173201337927,0.007988176526256795,0.00025000261576496754,1404.3396022335403
13,3.25e-08,0.00016421538540782062,0.0001882973499233672,0.0007007348390832931,4.4345741713629433e-10,3.2904324673451444e-19,0.007991450222868256,0.007991455119294895,0.00024984512161097336,1404.3396022335403
14,3.5e-08,0.00017421848317257114,0.00017919074987704292,0.00034991779926439137,2.3646724990141725e-10,1.3071272228210304e-19,0.007994288822090311,0.007994294297334883,0.0002499227975204511,1404.3396022335403
15,3.7500000000000005e-08,0.00018348340870637695,0.00017079172094045555,0.0008100863271747989,6.813342345590738e-10,2.118379056380585e-18,0.00799391766405895,0.007993921956681534,0.0002506710458196435,1404.3396022335403
16,4.000000000000001e-08,0.00018918907891363578,0.00016571522523035334,0.001062383255823208,9.134446117042696e-10,4.832425273838107e-18,0.007993194730918847,0.007993196840102537,0.00025150356548831794,1404.3396022335403
17,4.250000000000001e-08,0.00019056964623114455,0.00016444250379801537,0.0010566892436203507,9.066896582679664e-10,4.754212350238199e-18,0.007993289860462383,0.007993290729789432,0.00025171040328127853,1404.3396022335403
18,4.500000000000001e-08,0.00018761036223809534,0.00016692452864792585,0.000789910398905515,6.766748911294575e-10,1.7929704487110548e-18,0.007994767001869317,0.007994767915712903,0.00025112038205498484,1404.3396022335403
19,4.7500000000000015e-08,0.00018156823230546114,0.00017210960378940808,0.0005434442254454053,4.0198860026970513e-10,3.199506559282269e-19,0.007996903859064545,0.007996905422125684,0.0002501774144463823,1404.3396022335403
20,5.000000000000002e-08,0.0001752190341165006,0.00017754256772672977,0.0006598597532272507,4.4034033095577305e-10,5.783334084303467e-19,0.007997552173845892,0.00799755388069024,0.00024944553167318876,1404.3396022335403
21,5.250000000000002e-08,0.00017057443314600452,0.00018117074247537673,0.0008354911106363759,5.67836035567123e-10,1.3376265197676961e-18,0.007997422801181816,0.007997424077368118,0.0002488342323157327,1404.3396022335403
22,5.500000000000002e-08,0.00016834746204693409,0.00018223835721668864,0.0008385408104116127,5.685741901522665e-10,1.3498574925596305e-18,0.007997468617076129,0.007997469394538733,0.0002480961241508648,1404.3396022335403
23,5.7500000000000025e-08,0.00016851503164880266,0.00018072299190186953,0.0006785975374909548,4.294777443253409e-10,6.515267675766034e-19,0.007997989529834005,0.007997990145401082,0.00024709940447836,1404.3396022335403
24,6.000000000000002e-08,0.00017067243301711475,0.00017702455591206605,0.0004318499432337542,1.9613878642118307e-10,9.641031474011895e-20,0.007998726554024706,0.007998727134385607,0.00024589992433477024,1404.3396022335403
25,6.250000000000002e-08,0.0001732849874211288,0.00017286863918902144,0.00040202901215245963,2.40239684963294e-10,9.388823642678919e-20,0.007999086193689794,0.007999086647431777,0.0002447677537597729,1404.3396022335403
26,6.500000000000003e-08,0.00017505057032125967,0.00016955190726355252,0.0004982800879508104,3.679999446520608e-10,2.8630922996134405e-19,0.007999131662717153,0.007999131856011709,0.00024370176738486448,1404.3396022335403
27,6.750000000000003e-08,0.0001752380963659682,0.00016776557936296576,0.0005086540293069139,3.911936223622554e-10,3.1969552409446993e-19,0.007999048035250696,0.007999048064152307,0.00024259777417973133,1404.3396022335403
28,7.000000000000003e-08,0.0001738196111598256,0.00016751988776251024,0.0004896411296428958,3.6262493441316436e-10,2.6227692740926e-19,0.00799921242039443,0.007999212556656464,0.00024140457746222834,1404.3396022335403
29,7.250000000000003e-08,0.0001709288082617367,0.00016870245749152268,0.00041629933701282397,2.6124850184009387e-10,1.0815034330148069e-19,0.007999490225651523,0.007999490614279748,0.00024016073088133406,1404.3396022335403
30,7.500000000000004e-08,0.00016751519289074827,0.0001703748890854735,0.00040748683707359835,2.1894507860679157e-10,8.662789202740103e-20,0.007999532283336852,0.00799953283938927,0.00023893292506498972,1404.3396022335403
