,t,xrms,yrms,hepsny,hepsnz,hep6d,hekinz,hekin,hrrms,hpnum
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.5e-09,0.00015340236592817436,0.0001520399383787653,1.045953194266344e-05,5.225031772299025e-15,3.018611183935432e-27,0.008,0.008000000271022706,0.00021598247321155542,1404.3396022335403
2,5e-09,0.00015561521822318497,0.00015429332210034906,1.1545435942457567e-05,1.0112555017457591e-11,1.0535797143132717e-23,0.007999998376463096,0.007999998634532244,0.00021914042390077542,1404.3396022335403
3,7.500000000000001e-09,0.0001577420150497597,0.000156632589020507,5.27890009320081e-05,5.396239979879827e-11,7.394351219444724e-22,0.007999983127014446,0.00799998335950152,0.00022229779858384937,1404.3396022335403
4,1e-08,0.0001596118724841748,0.0001592284947927564,0.00020893990965998853,1.6727876000226637e-10,3.019727145589475e-20,0.008000008665731454,0.008000008895989797,0.00022545434879786934,1404.3396022335403
5,1.25e-08,0.00016055583566619808,0.00016275856899228153,0.0003389167290710717,2.608751461205773e-10,1.2069775774574692e-19,0.008000019902324339,0.008000020163951554,0.00022862311376343046,1404.3396022335403
6,1.5e-08,0.0001600498751440753,0.0001677624171917896,0.0003469090283329085,2.7233566483854493e-10,1.318467305692857e-19,0.007999988843578922,0.00799998919368742,0.00023186244015723233,1404.3396022335403
7,1.7499999999999998e-08,0.00015807819612562111,0.00017430489523803517,0.0002833024487776655,2.1650580905335764e-10,7.282199793405599e-20,0.007999595493204233,0.00799959605384947,0.00023531024753349088,1404.3396022335403
8,1.9999999999999997e-08,0.00015480964336149779,0.00018228877610075578,8.392245964270805e-05,1.137245484593513e-10,3.878089408565327e-21,0.007997802749812754,0.007997803369598041,0.0002391552290250531,1404.3396022335403
9,2.2499999999999996e-08,0.00015138215459915597,0.00019041786555875105,0.0006967850437649361,4.783053434695424e-10,4.524001454481992e-19,0.007992809687994696,0.007992810293597035,0.0002432601904443745,1404.3396022335403
10,2.4999999999999996e-08,0.00014952579113117426,0.00019653471388706028,0.001222625762633295,8.230455366451386e-10,2.6460882813276773e-18,0.007988318142620996,0.007988319158373525,0.00024694909592074275,1404.3396022335403
11,2.7499999999999995e-08,0.00015095987874489466,0.00019826604000638568,0.0012827170201706517,8.994408191694673e-10,3.271195822978886e-18,0.007987428072570852,0.007987429729888145,0.00024919532020181885,1404.3396022335403
12,3e-08,0.00015586513536764313,0.0001954567945510937,0.0012235374546095143,8.224155947573876e-10,2.6575309531345477e-18,0.00798817352746475,0.007988176856003879,0.00024999459786035814,1404.3396022335403
13,3.25e-08,0.00016421082943038204,0.00018829020425470557,0.0007010817283333401,4.4351978329319517e-10,3.3002594076259204e-19,0.007991450110775122,0.007991455013169908,0.00024983674173446305,1404.3396022335403
14,3.5e-08,0.00017421334667037445,0.00017918347222443666,0.00034950869151547016,2.3649165388299325e-10,1.305945750442069e-19,0.007994288365142937,0.00799429384723307,0.0002499139989606375,1404.3396022335403
15,3.7500000000000005e-08,0.00018347765347387221,0.00017078420102286897,0.0008095560686389698,6.814779812732377e-10,2.1172648959950965e-18,0.007993917202341197,0.007993921499740441,0.0002506617095674927,1404.3396022335403
16,4.000000000000001e-08,0.000189182792303823,0.00016570727826208386,0.0010619032280199826,9.13678317824194e-10,4.831123977684459e-18,0.007993194659798699,0.0079931967706027,0.0002514936002623111,1404.3396022335403
17,4.250000000000001e-08,0.00019056297522079433,0.00016443393554878356,0.0010562272597862386,9.069255102254012e-10,4.752945099220721e-18,0.00799328994725673,0.007993290815775865,0.00025169975503576197,1404.3396022335403
18,4.500000000000001e-08,0.00018760345887674335,0.00016691513429782875,0.0007896154754077653,6.769104732341873e-10,1.7927629075244848e-18,0.007994766982341328,0.007994767894965803,0.0002511089800070482,1404.3396022335403
19,4.7500000000000015e-08,0.00018156129699092865,0.00017209934845483337,0.0005435741092954939,4.0216637342417937e-10,3.2051083009941936e-19,0.007996903802972829,0.007996905365690588,0.0002501653259418786,1404.3396022335403
20,5.000000000000002e-08,0.00017521214188584826,0.0001775314858832418,0.0006601203686809842,4.4042488960805286e-10,5.793137873356081e-19,0.007997551908641433,0.007997553615578827,0.00024943280286309237,1404.3396022335403
21,5.250000000000002e-08,0.00017056753263931492,0.00018115899243770214,0.0008357091703164975,5.679323880520726e-10,1.339066079317828e-18,0.007997422100122475,0.007997423376484042,0.00024882094713208366,1404.3396022335403
22,5.500000000000002e-08,0.0001683404675206038,0.00018222611002846828,0.0008387528027180535,5.686713047502719e-10,1.3512956677604454e-18,0.007997467807417826,0.007997468585168265,0.0002480823818435378,1404.3396022335403
23,5.7500000000000025e-08,0.00016850784632134528,0.00018071043007968627,0.0006787333465082885,4.295440726296927e-10,6.522730493753268e-19,0.00799798817391534,0.007997988790514275,0.0002470853168673592,1404.3396022335403
24,6.000000000000002e-08,0.00017066490008348746,0.0001770117178190886,0.0004317343344180774,1.961508542847452e-10,9.655757984636043e-20,0.007998724609093583,0.007998725191190204,0.0002458854537498536,1404.3396022335403
25,6.250000000000002e-08,0.0001732770400411939,0.00017285552396126337,0.00040155758775999836,2.4036633712701986e-10,9.391567276658779e-20,0.0079990844877765,0.007999084943037832,0.0002447528646806006,1404.3396022335403
26,6.500000000000003e-08,0.00017504219635292568,0.00016953838015074427,0.0004977067536718995,3.68184280156105e-10,2.8612473022598616e-19,0.007999130366996884,0.007999130560891724,0.00024368634111946952,1404.3396022335403
27,6.750000000000003e-08,0.0001752293550459085,0.00016775152142807476,0.0005080926193303189,3.913907729124564e-10,3.1946495657673476e-19,0.007999046809296646,0.007999046837958752,0.00024258173841251713,1404.3396022335403
28,7.000000000000003e-08,0.00017381058672653226,0.00016750516179860338,0.0004891649591070525,3.628233676537874e-10,2.621588581517483e-19,0.007999211740213785,0.007999211875844094,0.00024138786068772739,1404.3396022335403
29,7.250000000000003e-08,0.00017091959797138143,0.00016868697398249094,0.0004159898760682901,2.6137639307725206e-10,1.0818614765064005e-19,0.007999489967722154,0.007999490355839396,0.00024014329922375147,1404.3396022335403
30,7.500000000000004e-08,0.00016750584411555206,0.00017035863181940564,0.0004074116035530492,2.1897570013780607e-10,8.675940576002128e-20,0.007999532129432746,0.007999532685298048,0.00023891477821232288,1404.3396022335403
31,7.750000000000004e-08,0.0001644327695730478,0.00017168384329558237,0.0004622263195383732,2.7057945308346756e-10,1.6887714822822204e-19,0.007999493284820912,0.007999493753209134,0.000237725635467034,1404.3396022335403
32,8.000000000000004e-08,0.00016245873400270018,0.00017184056329582053,0.0004751038606365845,2.8526202537467635e-10,1.9700799382505839e-19,0.007999529792589454,0.007999530060887093,0.00023647836993599434,1404.3396022335403
33,8.250000000000004e-08,0.00016167900044914858,0.00017073742564483024,0.0004676023743371251,2.7195558202147263e-10,1.8083758590670427e-19,0.007999528702402019,0.007999528879977211,0.00023514116547737813,1404.3396022335403
34,8.500000000000005e-08,0.00016206543280416856,0.0001684041267743292,0.00040303497610706034,1.918998262642156e-10,7.851786991365628e-20,0.007999866832554103,0.007999866975208554,0.0002337202482127443,1404.3396022335403
35,8.750000000000005e-08,0.00016312360129284217,0.00016537620600066684,0.0003755419941700171,1.4090760387643498e-10,3.78372725731807e-20,0.008000204816659086,0.00800020495414526,0.00023228990251390855,1404.3396022335403
36,9.000000000000005e-08,0.00016406528072690984,0.00016246484794411466,0.00042923920382378775,2.2176606642702743e-10,9.91161668412752e-20,0.008000185002868785,0.008000185092787786,0.0002308944415907495,1404.3396022335403
37,9.250000000000005e-08,0.0001641539499737941,0.00016042987593997072,0.00047408193374060226,2.7970707820372486e-10,1.7233838479919178e-19,0.008000154447824707,0.008000154470185457,0.0002295305304008887,1404.3396022335403
38,9.500000000000006e-08,0.00016319261091542954,0.00015942417014858633,0.00047407942276128054,2.8107147016589203e-10,1.7314920367529695e-19,0.008000159765170583,0.008000159809680687,0.0002281400760168195,1404.3396022335403
39,9.750000000000006e-08,0.00016119179170922065,0.00015943686630532053,0.00045040872752584465,2.5412829850688937e-10,1.2596926025917944e-19,0.008000095635223144,0.008000095802175915,0.00022672209431744722,1404.3396022335403
40,1.0000000000000006e-07,0.0001584530039567633,0.0001601966906832426,0.00043102086829598964,2.235707528003901e-10,9.024032369846853e-20,0.008000035014344563,0.00800003531930832,0.00022532273335991766,1404.3396022335403
41,1.0250000000000006e-07,0.00015564430712428429,0.00016102037319715439,0.0004395919037047776,2.2693935017058214e-10,1.0483655643466695e-19,0.007999845395722013,0.0079998457410568,0.00022394800942350304,1404.3396022335403
42,1.0500000000000007e-07,0.00015335192527517102,0.00016130356130585047,0.0004638502206813215,2.4952531670227337e-10,1.4355266255339824e-19,0.00799965977980988,0.007999660051123464,0.00022256606182334245,1404.3396022335403
43,1.0750000000000007e-07,0.00015189172543237273,0.0001607123448490929,0.0004640622893686918,2.4760109349075145e-10,1.431877588413791e-19,0.007999684122647845,0.007999684282353006,0.00022113243552612777,1404.3396022335403
