,t,xrms,yrms,hepsny,hepsnz,hep6d,hekinz,hekin,hrrms,hpnum
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.5e-09,0.00012801626467246702,0.0001268237828891884,0.0009689814976405469,1.3824134661914324e-14,4.585118410410847e-23,0.007999999999999993,0.008000000398461445,0.00018020109857327487,1404.3396022335403
2,5e-09,0.00013019878146364923,0.00012900774488975144,0.0009683734575319775,7.247976411165737e-12,2.4018556735020897e-20,0.008000001010726867,0.008000001393630203,0.00018328862740540745,1404.3396022335403
3,7.500000000000001e-09,0.00013232313661672133,0.0001312796764272243,0.0009664534849740786,3.878501504280371e-11,1.2823421928907174e-19,0.007999994018283905,0.007999994363672349,0.00018639679698676212,1404.3396022335403
4,1e-08,0.0001342415683907838,0.00013378481829903332,0.0009696053271907228,1.1927399684004275e-10,3.9921009552994378e-19,0.008000026312108107,0.008000026591968423,0.00018952355075642404,1404.3396022335403
5,1.25e-08,0.00013539546609475604,0.00013708491278187126,0.0009822506820612495,1.86234992154732e-10,6.42907404587149e-19,0.00800004841220089,0.008000048606475128,0.00019267642707770322,1404.3396022335403
6,1.5e-08,0.00013534388604738695,0.0001416350000710591,0.000983968670263263,1.9522473941277166e-10,6.759670384785992e-19,0.008000029010575685,0.008000029154400514,0.0001959041621189733,1404.3396022335403
7,1.7499999999999998e-08,0.00013406674650980592,0.0001474943072218686,0.000978573338206587,1.539216554411118e-10,5.251684166900602e-19,0.007999784674781796,0.007999784871673568,0.00019932000196313344,1404.3396022335403
8,1.9999999999999997e-08,0.00013171452031991856,0.00015456962530047252,0.0009760269565877296,7.923478139675049e-11,2.6498356372430805e-19,0.007998559911132292,0.007998560129164996,0.00020307753181638463,1404.3396022335403
9,2.2499999999999996e-08,0.0001292462849236589,0.00016178000181494914,0.0011248248748498414,3.5442912084237e-10,1.4452330569851572e-18,0.007995099618313118,0.007995099952829756,0.000207068518017135,1404.3396022335403
10,2.4999999999999996e-08,0.00012814558998088912,0.00016729170333364243,0.0013506204931499797,6.111489636624157e-10,3.330619438608913e-18,0.007991923967053045,0.007991924801507878,0.00021073159762081617,1404.3396022335403
11,2.7499999999999995e-08,0.0001298694997300923,0.00016910974621399942,0.0013848994214131435,6.712296302755207e-10,3.833753946647824e-18,0.007991234228320088,0.007991235809425505,0.0002132233411817471,1404.3396022335403
12,3e-08,0.0001345935715550211,0.0001670652698504229,0.0013432002937875556,6.112286793461937e-10,3.311054130773779e-18,0.007991755188471283,0.007991758279837903,0.00021453725525915355,1404.3396022335403
13,3.25e-08,0.00014228428638805022,0.00016133198806084684,0.0010978470015454416,3.2173781544368505e-10,1.2598022158079127e-18,0.007993989405195278,0.007993993955216319,0.00021511120036999914,1404.3396022335403
14,3.5e-08,0.00015141214416635674,0.00015394061691362907,0.0009646660185743455,1.9669537503618323e-10,6.876094965717716e-19,0.007995797834632617,0.00799580290704238,0.00021592441023840332,1404.3396022335403
15,3.7500000000000005e-08,0.00015988819540329693,0.0001471721514297376,0.0010821913447761923,5.492412203141769e-10,2.6499575090734285e-18,0.007995379846156704,0.007995383786227883,0.0002173105547040467,1404.3396022335403
16,4.000000000000001e-08,0.0001652906954326197,0.00014325183362020813,0.0011852669930317043,7.312904272997381e-10,4.369171842118501e-18,0.007994826766799247,0.007994828641859795,0.00021872837454740718,1404.3396022335403
17,4.250000000000001e-08,0.00016692621658119083,0.00014262525050016937,0.001183395092732088,7.246742016329487e-10,4.300872771681635e-18,0.007994929384330628,0.00799492996459578,0.00021955938573048225,1404.3396022335403
18,4.500000000000001e-08,0.00016477597535169278,0.00014525853361557206,0.0010752738442904798,5.384349306212955e-10,2.418861108063738e-18,0.007996176478757985,0.007996176967073316,0.00021966147509576626,1404.3396022335403
19,4.7500000000000015e-08,0.00015996047466462467,0.00015025165768529087,0.0010096899541259992,2.996598791829395e-10,1.0740769238402545e-18,0.007997948114609505,0.007997949143151188,0.0002194605069075296,1404.3396022335403
20,5.000000000000002e-08,0.00015488985066619616,0.00015547756153323026,0.0010728587266492955,3.359394243788771e-10,1.3653811203043785e-18,0.007998494728010458,0.007998495926721168,0.0002194632952903878,1404.3396022335403
21,5.250000000000002e-08,0.0001513352388095387,0.00015915336151466235,0.0011522474249377054,4.4926611554217585e-10,2.1365174711685985e-18,0.007998386889932593,0.007998387791578146,0.00021961818455436908,1404.3396022335403
22,5.500000000000002e-08,0.00014993261705919505,0.000160590770124487,0.0011530846450024186,4.5075591039798646e-10,2.1502506778039362e-18,0.007998411182097123,0.00799841177452516,0.00021970249226486952,1404.3396022335403
23,5.7500000000000025e-08,0.00015067048666100733,0.0001597620609032278,0.0010804342167698826,3.363530683339977e-10,1.4107330375108214e-18,0.007998695475128615,0.007998696060616572,0.00021960307751648533,1404.3396022335403
24,6.000000000000002e-08,0.0001531781891709895,0.00015702253530315463,0.0009865283378937496,1.3505813445011878e-10,4.697399527638722e-19,0.007999111187258231,0.007999111857712798,0.00021936187962071687,1404.3396022335403
25,6.250000000000002e-08,0.0001560967845198761,0.00015387691963195094,0.0009682855401181613,2.0148573279276011e-10,6.750533011716167e-19,0.007999304704816444,0.007999305292500562,0.00021919012873043012,1404.3396022335403
26,6.500000000000003e-08,0.00015825473210706478,0.00015147857227024693,0.0009915809273286916,3.20458612920868e-10,1.1365920387437989e-18,0.007999300501260347,0.007999300790802159,0.000219066926055284,1404.3396022335403
27,6.750000000000003e-08,0.0001589958008487123,0.000150453712343166,0.0009953458417300094,3.409018812013481e-10,1.2150171592297744e-18,0.007999241693080103,0.007999241732882828,0.00021889720017707746,1404.3396022335403
28,7.000000000000003e-08,0.00015828937418274768,0.00015081812683033157,0.0009916090253192426,3.112264154668812e-10,1.0940478481067145e-18,0.007999440027352698,0.007999440065029399,0.0002186358464657063,1404.3396022335403
29,7.250000000000003e-08,0.00015626165214399016,0.00015247280609506072,0.0009765512566550809,2.0496716261711465e-10,6.899870196595149e-19,0.00799975289209372,0.0079997530902827,0.00021832466770676961,1404.3396022335403
30,7.500000000000004e-08,0.00015377129246997746,0.00015458431915089685,0.000983707059042959,1.5413061440192522e-10,5.269780883600961e-19,0.007999867966812273,0.00799986830121554,0.0002180411018941926,1404.3396022335403
31,7.750000000000004e-08,0.00015161132012699935,0.00015639193168851247,0.001005264514719435,2.1444461924736324e-10,7.744975913921838e-19,0.007999868738921426,0.007999869025831583,0.00021781742053361073,1404.3396022335403
32,8.000000000000004e-08,0.00015047560352790868,0.00015714508586025933,0.0010099767591887172,2.372041896285791e-10,8.707843182379904e-19,0.00799987433788473,0.007999874509298413,0.00021757179336282689,1404.3396022335403
33,8.250000000000004e-08,0.00015045541528937645,0.00015675428426561368,0.001006484990386208,2.240806466442083e-10,8.176953635002031e-19,0.007999847830632576,0.007999848000050951,0.00021727571798414003,1404.3396022335403
34,8.500000000000005e-08,0.0001515284878285129,0.00015524237339555185,0.0009793610053326922,1.3996588466814367e-10,4.822242720238483e-19,0.008000041583659944,0.008000041805483566,0.00021693565202861363,1404.3396022335403
35,8.750000000000005e-08,0.00015323215959285716,0.00015308806918742834,0.0009640798863477849,8.492817921511681e-11,2.825912132195736e-19,0.008000204303175417,0.008000204567848753,0.00021660113494860938,1404.3396022335403
36,9.000000000000005e-08,0.00015482760382967047,0.0001510470670056172,0.0009762242210055291,1.8809082089884847e-10,6.435172363865315e-19,0.008000133311753577,0.00800013351112005,0.00021630257362924927,1404.3396022335403
37,9.250000000000005e-08,0.00015562436141978493,0.0001498227576452612,0.0009895279003182195,2.511787597220761e-10,8.889790060732674e-19,0.008000111539776564,0.008000111612518433,0.00021602268532667238,1404.3396022335403
38,9.500000000000006e-08,0.00015543798258616868,0.00014956820152906187,0.0009898791266873144,2.5140406788380783e-10,8.945152301537299e-19,0.008000129925343777,0.00800012993445904,0.0002157118757488705,1404.3396022335403
39,9.750000000000006e-08,0.0001542751271296204,0.00015027783071651062,0.000981868451189883,2.157986710180578e-10,7.54103390172277e-19,0.008000154851528966,0.008000154899856877,0.00021537001011218056,1404.3396022335403
40,1.0000000000000006e-07,0.00015242610957194456,0.0001517023593091399,0.000977552692024426,1.6906122854199166e-10,5.846865617464909e-19,0.008000209881616774,0.008000210018435532,0.00021505191163809223,1404.3396022335403
41,1.0250000000000006e-07,0.00015052626424563538,0.00015319797364064564,0.0009846804258530112,1.69935662764583e-10,5.981682861684232e-19,0.008000113960235108,0.008000114139570021,0.00021477377715947262,1404.3396022335403
42,1.0500000000000007e-07,0.00014914054150482945,0.00015419061910293394,0.0009962422637656405,2.0084463507332532e-10,7.257892897489968e-19,0.007999974503295483,0.007999974658387622,0.00021451724438771772,1404.3396022335403
43,1.0750000000000007e-07,0.00014857232388400753,0.00015435440539284507,0.00099624371828721,2.0060538179902763e-10,7.239751079129821e-19,0.007999982005155382,0.007999982121705598,0.00021424056079200594,1404.3396022335403
44,1.1000000000000007e-07,0.00014882635873665249,0.00015368016142207396,0.0009848837777538977,1.5980356400232355e-10,5.611694678213602e-19,0.008000002656862836,0.008000002783445972,0.00021393194494868104,1404.3396022335403
45,1.1250000000000007e-07,0.00014976236217522192,0.0001522872423464529,0.0009713477199620445,1.1151155128137352e-10,3.7818507835386223e-19,0.00800004127553989,0.008000041423051224,0.00021358878553376725,1404.3396022335403
46,1.1500000000000008e-07,0.00015085586189977747,0.00015075096939255817,0.0009700041627622376,1.5547966710585364e-10,5.240995497786329e-19,0.008000098161005581,0.008000098282722088,0.00021326824855641484,1404.3396022335403
47,1.1750000000000008e-07,0.00015157851432526863,0.00014958224957440535,0.0009774410223186865,2.2089516613174846e-10,7.588582753902651e-19,0.008000082927004683,0.008000082972817377,0.00021295749668136916,1404.3396022335403
48,1.2000000000000007e-07,0.00015151290493647514,0.00014921951533554667,0.000980114001459085,2.4320075555494555e-10,8.44488747078704e-19,0.008000024902052824,0.008000024902416632,0.0002126561170511321,1404.3396022335403
49,1.2250000000000007e-07,0.00015063292216056914,0.00014968787717094587,0.0009799280944471525,2.343560548108323e-10,8.200047953944246e-19,0.008000105517080308,0.008000105552317414,0.00021235992515203112,1404.3396022335403
50,1.2500000000000007e-07,0.00014898124814668266,0.0001509585452533091,0.0009730176412340063,1.753122063854726e-10,6.040081307893392e-19,0.008000094794059113,0.008000094935261787,0.0002120940703658139,1404.3396022335403
51,1.2750000000000008e-07,0.00014700268776035515,0.00015257204544193203,0.0009749021929055391,1.395094996006125e-10,4.811900993176174e-19,0.00799991905172973,0.007999919287405172,0.0002118679288120395,1404.3396022335403
52,1.3000000000000008e-07,0.00014525659983150306,0.0001539797799950681,0.0009839043337717633,1.6964324806717661e-10,5.969955669806775e-19,0.00799984359193541,0.007999843794932642,0.00021168196059640745,1404.3396022335403
53,1.3250000000000008e-07,0.0001442333379127385,0.0001546133206788067,0.000985828569239362,1.8701185435349916e-10,6.600322977277927e-19,0.007999855111917637,0.007999855227012255,0.00021144392802059303,1404.3396022335403
54,1.3500000000000008e-07,0.00014400604075079257,0.00015440585288007175,0.0009841432275006416,1.7875512867251768e-10,6.262415677232816e-19,0.007999837219088817,0.007999837297403122,0.0002111371762062316,1404.3396022335403
55,1.3750000000000009e-07,0.00014455881077593284,0.00015337034135235454,0.0009720266467653253,1.2662034198066372e-10,4.2991479175618553e-19,0.008000126943538416,0.008000127019605788,0.00021075984290060975,1404.3396022335403
56,1.400000000000001e-07,0.00014557500363315744,0.00015183964053292793,0.0009663146488909232,9.334311249735393e-11,3.1071565389480028e-19,0.008000486310776484,0.008000486399733272,0.0002103505600657212,1404.3396022335403
57,1.425000000000001e-07,0.00014655628271215205,0.00015035559779111866,0.0009741833124044999,1.5211689338717597e-10,5.134461965907665e-19,0.008000705733766706,0.008000705799732203,0.00020996559191812568,1404.3396022335403
58,1.450000000000001e-07,0.00014701179214090556,0.0001494476243264275,0.0009839652147116773,2.005321739222379e-10,6.946158814539989e-19,0.008000870614958154,0.008000870633555701,0.00020963553955685526,1404.3396022335403
59,1.475000000000001e-07,0.00014675297345862712,0.00014929957663229723,0.0009844042894694748,2.029098145508133e-10,7.109019540785805e-19,0.00800087641021231,0.00800087641463998,0.00020934851038765886,1404.3396022335403
60,1.500000000000001e-07,0.00014578097311910017,0.00014991263944256423,0.0009800175786590442,1.8270171955534372e-10,6.40721495761461e-19,0.008000826554352223,0.008000826601419757,0.0002091073685650223,1404.3396022335403
61,1.525000000000001e-07,0.00014425662497640136,0.00015116271199075524,0.0009741774377563539,1.4758158707405496e-10,5.142952603575677e-19,0.008000703151185541,0.008000703261542404,0.00020895008816935713,1404.3396022335403
62,1.550000000000001e-07,0.000142681220435644,0.00015249132348859443,0.0009754612084937708,1.6029147488172217e-10,5.608850478661289e-19,0.00800030584731434,0.00800030598511662,0.00020883374824081472,1404.3396022335403
63,1.575000000000001e-07,0.00014157935938183543,0.00015333698928220006,0.0009834253051024754,1.9979212074060044e-10,7.0862429613065e-19,0.007999967239795848,0.007999967343051927,0.00020870301216106214,1404.3396022335403
64,1.600000000000001e-07,0.00014124205976362086,0.00015336105091800673,0.0009837005452164442,2.0323224672761334e-10,7.165436721366125e-19,0.007999959219914964,0.007999959281382309,0.00020849204153862972,1404.3396022335403
65,1.625000000000001e-07,0.00014167809025253373,0.00015255137426059749,0.000978741635942693,1.769478207627558e-10,6.140010566523724e-19,0.00799994163009499,0.007999941709334452,0.00020819366716209688,1404.3396022335403
66,1.6500000000000011e-07,0.00014282206441866688,0.00015096266446362213,0.0009699476011976564,1.1952696081287383e-10,4.0388722631842455e-19,0.008000036340718521,0.00800003645915178,0.0002078169101559495,1404.3396022335403
67,1.6750000000000012e-07,0.00014415616299984587,0.00014919021151656322,0.0009693908894530081,1.3758926697212503e-10,4.606963031476572e-19,0.00800026931519868,0.00800026942845535,0.00020745775122466502,1404.3396022335403
68,1.7000000000000012e-07,0.00014517360000789462,0.00014774059978468515,0.000977654106728706,2.1793420723152682e-10,7.442661949793013e-19,0.008000299576725038,0.008000299626718083,0.00020712957047218218,1404.3396022335403
69,1.7250000000000012e-07,0.00014541325629225022,0.0001471344397340573,0.000981409016613697,2.6107514337720003e-10,9.093152210934254e-19,0.0080002087297852,0.008000208731797022,0.00020686603989386606,1404.3396022335403
70,1.7500000000000012e-07,0.00014482119152145774,0.0001474157822141941,0.0009810350964370666,2.527965535527787e-10,8.959172210412821e-19,0.00800027987584222,0.00800027990395119,0.00020665089005256535,1404.3396022335403
71,1.7750000000000013e-07,0.0001434355870169711,0.00014855984553506336,0.0009729203270367155,1.9695145917813926e-10,6.939350639844249e-19,0.008000118175461795,0.008000118303399067,0.00020650374168112542,1404.3396022335403
72,1.8000000000000013e-07,0.00014167532279114352,0.00015012029058017622,0.0009719021837403895,1.571573498426533e-10,5.530063456955076e-19,0.007999755134146774,0.007999755354190962,0.0002064170504872387,1404.3396022335403
73,1.8250000000000013e-07,0.00014009140760520657,0.0001515337011199652,0.0009794182927452167,1.7806052117990337e-10,6.337953935631184e-19,0.00799955735642256,0.007999557551952577,0.00020636875989335954,1404.3396022335403
74,1.8500000000000013e-07,0.0001391646503908863,0.00015220944763885103,0.0009829220157145345,2.004561711935023e-10,7.135542864245374e-19,0.007999488268037256,0.007999488377974269,0.00020623897756957035,1404.3396022335403
75,1.8750000000000014e-07,0.0001389928607779341,0.00015205879456730892,0.0009821563636471331,1.960883829820836e-10,6.913383990806916e-19,0.007999470640579948,0.007999470697143685,0.000206011874299753,1404.3396022335403
