    Z      	  a(m)    	   a'    	  b(m) 	   b'
1.0504E-2	3.353158E-4	1.187822E-2	3.511011E-4	-1.598114E-2
1.0513E-2	3.354227E-4	1.187871E-2	3.509573E-4	-1.598071E-2
1.0522E-2	3.355297E-4	1.18792E-2	3.508134E-4	-1.598027E-2
1.0531E-2	3.356366E-4	1.18797E-2	3.506696E-4	-1.597984E-2
1.054E-2	3.357435E-4	1.188019E-2	3.505258E-4	-1.59794E-2
1.0549E-2	3.358504E-4	1.188068E-2	3.50382E-4	-1.597897E-2
1.0558E-2	3.359573E-4	1.188118E-2	3.502382E-4	-1.597853E-2
1.0567E-2	3.360643E-4	1.188167E-2	3.500944E-4	-1.59781E-2
1.0576E-2	3.361712E-4	1.188216E-2	3.499506E-4	-1.597766E-2
1.0585E-2	3.362782E-4	1.188265E-2	3.498068E-4	-1.597722E-2
1.0594E-2	3.363851E-4	1.188314E-2	3.49663E-4	-1.597678E-2
1.0603E-2	3.364921E-4	1.188363E-2	3.495192E-4	-1.597635E-2
1.0612E-2	3.36599E-4	1.188412E-2	3.493754E-4	-1.597591E-2
1.0621E-2	3.36706E-4	1.188461E-2	3.492316E-4	-1.597547E-2
1.063E-2	3.368129E-4	1.18851E-2	3.490878E-4	-1.597503E-2
1.0639E-2	3.369199E-4	1.188559E-2	3.489441E-4	-1.597459E-2
1.0648E-2	3.370269E-4	1.188608E-2	3.488003E-4	-1.597415E-2
1.0657E-2	3.371338E-4	1.188656E-2	3.486565E-4	-1.597371E-2
1.0666E-2	3.372408E-4	1.188705E-2	3.485128E-4	-1.597326E-2
1.0675E-2	3.373478E-4	1.188754E-2	3.48369E-4	-1.597282E-2
1.0684E-2	3.374548E-4	1.188802E-2	3.482253E-4	-1.597238E-2
1.0693E-2	3.375618E-4	1.188851E-2	3.480815E-4	-1.597193E-2
1.0702E-2	3.376688E-4	1.188899E-2	3.479378E-4	-1.597149E-2
1.0711E-2	3.377758E-4	1.188948E-2	3.47794E-4	-1.597105E-2
1.072E-2	3.378828E-4	1.188996E-2	3.476503E-4	-1.59706E-2
1.0729E-2	3.379898E-4	1.189045E-2	3.475066E-4	-1.597015E-2
1.0738E-2	3.380968E-4	1.189093E-2	3.473628E-4	-1.596971E-2
1.0747E-2	3.382039E-4	1.189141E-2	3.472191E-4	-1.596926E-2
1.0756E-2	3.383109E-4	1.189189E-2	3.470754E-4	-1.596881E-2
1.0765E-2	3.384179E-4	1.189238E-2	3.469317E-4	-1.596837E-2
1.0774E-2	3.385249E-4	1.189286E-2	3.46788E-4	-1.596792E-2
1.0783E-2	3.38632E-4	1.189334E-2	3.466442E-4	-1.596747E-2
1.0792E-2	3.38739E-4	1.189382E-2	3.465005E-4	-1.596702E-2
1.0801E-2	3.388461E-4	1.18943E-2	3.463568E-4	-1.596657E-2
1.081E-2	3.389531E-4	1.189478E-2	3.462131E-4	-1.596612E-2
1.0819E-2	3.390602E-4	1.189526E-2	3.460694E-4	-1.596567E-2
1.0828E-2	3.391672E-4	1.189574E-2	3.459258E-4	-1.596522E-2
1.0837E-2	3.392743E-4	1.189622E-2	3.457821E-4	-1.596476E-2
1.0846E-2	3.393814E-4	1.189669E-2	3.456384E-4	-1.596431E-2
1.0855E-2	3.394884E-4	1.189717E-2	3.454947E-4	-1.596386E-2
1.0864E-2	3.395955E-4	1.189765E-2	3.45351E-4	-1.59634E-2
1.0873E-2	3.397026E-4	1.189812E-2	3.452074E-4	-1.596295E-2
1.0882E-2	3.398097E-4	1.18986E-2	3.450637E-4	-1.59625E-2
1.0891E-2	3.399168E-4	1.189908E-2	3.4492E-4	-1.596204E-2
1.09E-2	3.400239E-4	1.189955E-2	3.447764E-4	-1.596158E-2
1.0909E-2	3.40131E-4	1.190003E-2	3.446327E-4	-1.596113E-2
1.0918E-2	3.402381E-4	1.19005E-2	3.444891E-4	-1.596067E-2
1.0927E-2	3.403452E-4	1.190098E-2	3.443454E-4	-1.596021E-2
1.0936E-2	3.404523E-4	1.190145E-2	3.442018E-4	-1.595975E-2
1.0945E-2	3.405594E-4	1.190192E-2	3.440582E-4	-1.59593E-2
1.0954E-2	3.406665E-4	1.19024E-2	3.439145E-4	-1.595884E-2
1.0963E-2	3.407736E-4	1.190287E-2	3.437709E-4	-1.595838E-2
1.0972E-2	3.408808E-4	1.190334E-2	3.436273E-4	-1.595792E-2
1.0981E-2	3.409879E-4	1.190381E-2	3.434837E-4	-1.595745E-2
1.099E-2	3.41095E-4	1.190428E-2	3.433401E-4	-1.595699E-2
1.0999E-2	3.412022E-4	1.190475E-2	3.431964E-4	-1.595653E-2
1.1008E-2	3.413093E-4	1.190522E-2	3.430528E-4	-1.595607E-2
1.1017E-2	3.414165E-4	1.190569E-2	3.429092E-4	-1.59556E-2
1.1026E-2	3.415236E-4	1.190616E-2	3.427656E-4	-1.595514E-2
1.1035E-2	3.416308E-4	1.190663E-2	3.42622E-4	-1.595468E-2
1.1044E-2	3.417379E-4	1.19071E-2	3.424785E-4	-1.595421E-2
1.1053E-2	3.418451E-4	1.190757E-2	3.423349E-4	-1.595375E-2
1.1062E-2	3.419523E-4	1.190803E-2	3.421913E-4	-1.595328E-2
1.1071E-2	3.420595E-4	1.19085E-2	3.420477E-4	-1.595281E-2
1.108E-2	3.421666E-4	1.190897E-2	3.419041E-4	-1.595235E-2
1.1089E-2	3.422738E-4	1.190944E-2	3.417606E-4	-1.595188E-2
1.1098E-2	3.42381E-4	1.19099E-2	3.41617E-4	-1.595141E-2
1.1107E-2	3.424882E-4	1.191037E-2	3.414734E-4	-1.595094E-2
1.1116E-2	3.425954E-4	1.191083E-2	3.413299E-4	-1.595047E-2
1.1125E-2	3.427026E-4	1.19113E-2	3.411863E-4	-1.595E-2
1.1134E-2	3.428098E-4	1.191176E-2	3.410428E-4	-1.594953E-2
1.1143E-2	3.42917E-4	1.191222E-2	3.408992E-4	-1.594906E-2
1.1152E-2	3.430242E-4	1.191269E-2	3.407557E-4	-1.594859E-2
1.1161E-2	3.431314E-4	1.191315E-2	3.406122E-4	-1.594811E-2
1.117E-2	3.432387E-4	1.191361E-2	3.404686E-4	-1.594764E-2
1.1179E-2	3.433459E-4	1.191408E-2	3.403251E-4	-1.594717E-2
1.1188E-2	3.434531E-4	1.191454E-2	3.401816E-4	-1.594669E-2
1.1197E-2	3.435603E-4	1.1915E-2	3.400381E-4	-1.594622E-2
1.1206E-2	3.436676E-4	1.191546E-2	3.398946E-4	-1.594574E-2
1.1215E-2	3.437748E-4	1.191592E-2	3.39751E-4	-1.594527E-2
1.1224E-2	3.438821E-4	1.191638E-2	3.396075E-4	-1.594479E-2
1.1233E-2	3.439893E-4	1.191684E-2	3.39464E-4	-1.594431E-2
1.1242E-2	3.440966E-4	1.19173E-2	3.393205E-4	-1.594383E-2
1.1251E-2	3.442038E-4	1.191776E-2	3.39177E-4	-1.594336E-2
1.126E-2	3.443111E-4	1.191822E-2	3.390336E-4	-1.594288E-2
1.12769E-2	3.445105E-4	1.167856E-2	3.387661E-4	-1.570531E-2
1.12938E-2	3.447058E-4	1.143876E-2	3.385027E-4	-1.546792E-2
1.13107E-2	3.448971E-4	1.119882E-2	3.382433E-4	-1.523071E-2
1.13276E-2	3.450843E-4	1.095876E-2	3.379879E-4	-1.499368E-2
1.13445E-2	3.452675E-4	1.071856E-2	3.377365E-4	-1.475683E-2
1.13614E-2	3.454466E-4	1.047823E-2	3.374891E-4	-1.452015E-2
1.13783E-2	3.456217E-4	1.023778E-2	3.372457E-4	-1.428364E-2
1.13952E-2	3.457927E-4	9.997205E-3	3.370064E-4	-1.404729E-2
1.14121E-2	3.459596E-4	9.756512E-3	3.367709E-4	-1.381111E-2
1.1429E-2	3.461224E-4	9.515703E-3	3.365395E-4	-1.357509E-2
1.14459E-2	3.462812E-4	9.274781E-3	3.363121E-4	-1.333923E-2
1.14628E-2	3.464359E-4	9.033747E-3	3.360887E-4	-1.310352E-2
1.14797E-2	3.465866E-4	8.792607E-3	3.358692E-4	-1.286797E-2
1.14966E-2	3.467331E-4	8.551361E-3	3.356537E-4	-1.263256E-2
1.15135E-2	3.468756E-4	8.310013E-3	3.354422E-4	-1.239731E-2
1.15304E-2	3.47014E-4	8.068567E-3	3.352347E-4	-1.216219E-2
1.15473E-2	3.471483E-4	7.827024E-3	3.350311E-4	-1.192722E-2
1.15642E-2	3.472785E-4	7.585388E-3	3.348316E-4	-1.169239E-2
1.15811E-2	3.474047E-4	7.343661E-3	3.346359E-4	-1.14577E-2
1.1598E-2	3.475268E-4	7.101847E-3	3.344443E-4	-1.122314E-2
1.16149E-2	3.476447E-4	6.859948E-3	3.342566E-4	-1.098871E-2
1.16318E-2	3.477586E-4	6.617968E-3	3.340729E-4	-1.075441E-2
1.16487E-2	3.478684E-4	6.375908E-3	3.338931E-4	-1.052023E-2
1.16656E-2	3.479741E-4	6.133773E-3	3.337173E-4	-1.028618E-2
1.16825E-2	3.480757E-4	5.891564E-3	3.335454E-4	-1.005224E-2
1.16994E-2	3.481733E-4	5.649286E-3	3.333775E-4	-9.818429E-3
1.17163E-2	3.482667E-4	5.406939E-3	3.332136E-4	-9.584727E-3
1.17332E-2	3.48356E-4	5.164529E-3	3.330536E-4	-9.351137E-3
1.17501E-2	3.484412E-4	4.922057E-3	3.328975E-4	-9.117656E-3
1.1767E-2	3.485224E-4	4.679526E-3	3.327454E-4	-8.884282E-3
1.17839E-2	3.485994E-4	4.436939E-3	3.325972E-4	-8.651011E-3
1.18008E-2	3.486723E-4	4.1943E-3	3.32453E-4	-8.417841E-3
1.18177E-2	3.487412E-4	3.951611E-3	3.323127E-4	-8.184769E-3
1.18346E-2	3.488059E-4	3.708874E-3	3.321763E-4	-7.951792E-3
1.18515E-2	3.488665E-4	3.466093E-3	3.320439E-4	-7.718908E-3
1.18684E-2	3.489231E-4	3.223271E-3	3.319154E-4	-7.486115E-3
1.18853E-2	3.489755E-4	2.980411E-3	3.317909E-4	-7.253408E-3
1.19022E-2	3.490238E-4	2.737515E-3	3.316703E-4	-7.020786E-3
1.19191E-2	3.49068E-4	2.494586E-3	3.315536E-4	-6.788246E-3
1.1936E-2	3.491081E-4	2.251628E-3	3.314408E-4	-6.555785E-3
1.19529E-2	3.491441E-4	2.008643E-3	3.31332E-4	-6.323401E-3
1.19698E-2	3.49176E-4	1.765634E-3	3.312271E-4	-6.09109E-3
1.19867E-2	3.492038E-4	1.522604E-3	3.311261E-4	-5.85885E-3
1.20036E-2	3.492275E-4	1.279556E-3	3.310291E-4	-5.626679E-3
1.20205E-2	3.49247E-4	1.036492E-3	3.309359E-4	-5.394573E-3
1.20374E-2	3.492625E-4	7.934162E-4	3.308467E-4	-5.16253E-3
1.20543E-2	3.492739E-4	5.503309E-4	3.307614E-4	-4.930547E-3
1.20712E-2	3.492811E-4	3.072391E-4	3.306801E-4	-4.698622E-3
1.20881E-2	3.492842E-4	6.414354E-5	3.306026E-4	-4.466751E-3
1.2105E-2	3.492833E-4	-1.789527E-4	3.305291E-4	-4.234933E-3
1.21219E-2	3.492782E-4	-4.220469E-4	3.304595E-4	-4.003164E-3
1.21388E-2	3.49269E-4	-6.65136E-4	3.303938E-4	-3.771441E-3
1.21557E-2	3.492557E-4	-9.082172E-4	3.30332E-4	-3.539763E-3
1.21726E-2	3.492383E-4	-1.151288E-3	3.302741E-4	-3.308125E-3
1.21895E-2	3.492168E-4	-1.394344E-3	3.302202E-4	-3.076527E-3
1.22064E-2	3.491912E-4	-1.637384E-3	3.301702E-4	-2.844964E-3
1.22233E-2	3.491615E-4	-1.880405E-3	3.30124E-4	-2.613434E-3
1.22402E-2	3.491276E-4	-2.123403E-3	3.300818E-4	-2.381935E-3
1.22571E-2	3.490897E-4	-2.366376E-3	3.300435E-4	-2.150464E-3
1.2274E-2	3.490476E-4	-2.60932E-3	3.300091E-4	-1.919017E-3
1.22909E-2	3.490015E-4	-2.852234E-3	3.299787E-4	-1.687593E-3
1.23078E-2	3.489512E-4	-3.095113E-3	3.299521E-4	-1.456189E-3
1.23247E-2	3.488969E-4	-3.337956E-3	3.299294E-4	-1.224802E-3
1.23416E-2	3.488384E-4	-3.580758E-3	3.299107E-4	-9.934285E-4
1.23585E-2	3.487759E-4	-3.823519E-3	3.298959E-4	-7.620669E-4
1.23754E-2	3.487092E-4	-4.066233E-3	3.298849E-4	-5.307143E-4
1.23923E-2	3.486384E-4	-4.308899E-3	3.298779E-4	-2.993679E-4
1.24092E-2	3.485635E-4	-4.551514E-3	3.298748E-4	-6.80249E-5
1.24261E-2	3.484846E-4	-4.794074E-3	3.298756E-4	1.633173E-4
1.2443E-2	3.484015E-4	-5.036578E-3	3.298803E-4	3.946613E-4
1.24599E-2	3.483143E-4	-5.279021E-3	3.29889E-4	6.2601E-4
1.24768E-2	3.482231E-4	-5.521401E-3	3.299015E-4	8.57366E-4
1.24937E-2	3.481277E-4	-5.763716E-3	3.299179E-4	1.088732E-3
1.25106E-2	3.480283E-4	-6.005962E-3	3.299383E-4	1.320111E-3
1.25275E-2	3.479247E-4	-6.248136E-3	3.299626E-4	1.551505E-3
1.25444E-2	3.478171E-4	-6.490235E-3	3.299907E-4	1.782917E-3
1.25613E-2	3.477053E-4	-6.732258E-3	3.300228E-4	2.01435E-3
1.25782E-2	3.475895E-4	-6.9742E-3	3.300588E-4	2.245806E-3
1.25951E-2	3.474696E-4	-7.216059E-3	3.300987E-4	2.477289E-3
1.2612E-2	3.473456E-4	-7.457832E-3	3.301426E-4	2.7088E-3
1.26289E-2	3.472175E-4	-7.699516E-3	3.301903E-4	2.940343E-3
1.26458E-2	3.470854E-4	-7.941108E-3	3.302419E-4	3.171921E-3
1.26627E-2	3.469491E-4	-8.182606E-3	3.302975E-4	3.403535E-3
1.26796E-2	3.468088E-4	-8.424006E-3	3.30357E-4	3.635189E-3
1.26965E-2	3.466644E-4	-8.665306E-3	3.304204E-4	3.866885E-3
1.27134E-2	3.465159E-4	-8.906502E-3	3.304877E-4	4.098627E-3
1.27303E-2	3.463634E-4	-9.147592E-3	3.305589E-4	4.330416E-3
1.27472E-2	3.462067E-4	-9.388573E-3	3.30634E-4	4.562256E-3
1.27641E-2	3.46046E-4	-9.629442E-3	3.307131E-4	4.794149E-3
1.2781E-2	3.458813E-4	-9.870197E-3	3.307961E-4	5.026097E-3
1.27979E-2	3.457124E-4	-1.011083E-2	3.30883E-4	5.258105E-3
1.28148E-2	3.455395E-4	-1.035135E-2	3.309738E-4	5.490174E-3
1.28317E-2	3.453625E-4	-1.059174E-2	3.310686E-4	5.722306E-3
1.28486E-2	3.451815E-4	-1.083201E-2	3.311672E-4	5.954506E-3
1.28655E-2	3.449964E-4	-1.107215E-2	3.312698E-4	6.186775E-3
1.28824E-2	3.448073E-4	-1.131215E-2	3.313763E-4	6.419115E-3
1.28993E-2	3.446141E-4	-1.155202E-2	3.314868E-4	6.651531E-3
1.29162E-2	3.444168E-4	-1.179175E-2	3.316012E-4	6.884025E-3
1.29331E-2	3.442155E-4	-1.203135E-2	3.317195E-4	7.116598E-3
1.295E-2	3.440102E-4	-1.227079E-2	3.318417E-4	7.349255E-3
1.2959E-2	3.438997E-4	-1.227033E-2	3.319079E-4	7.349765E-3
1.2968E-2	3.437893E-4	-1.226987E-2	3.31974E-4	7.350275E-3
1.2977E-2	3.436789E-4	-1.226941E-2	3.320402E-4	7.350785E-3
1.2986E-2	3.435684E-4	-1.226895E-2	3.321063E-4	7.351294E-3
1.2995E-2	3.43458E-4	-1.226849E-2	3.321725E-4	7.351803E-3
1.3004E-2	3.433476E-4	-1.226803E-2	3.322386E-4	7.352312E-3
1.3013E-2	3.432372E-4	-1.226757E-2	3.323048E-4	7.35282E-3
1.3022E-2	3.431268E-4	-1.22671E-2	3.32371E-4	7.353328E-3
1.3031E-2	3.430164E-4	-1.226664E-2	3.324372E-4	7.353836E-3
1.304E-2	3.42906E-4	-1.226618E-2	3.325034E-4	7.354343E-3
1.3049E-2	3.427956E-4	-1.226571E-2	3.325696E-4	7.354851E-3
1.3058E-2	3.426852E-4	-1.226525E-2	3.326358E-4	7.355358E-3
1.3067E-2	3.425748E-4	-1.226478E-2	3.32702E-4	7.355864E-3
1.3076E-2	3.424644E-4	-1.226432E-2	3.327682E-4	7.356371E-3
1.3085E-2	3.423541E-4	-1.226385E-2	3.328344E-4	7.356877E-3
1.3094E-2	3.422437E-4	-1.226339E-2	3.329006E-4	7.357382E-3
1.3103E-2	3.421333E-4	-1.226292E-2	3.329668E-4	7.357888E-3
1.3112E-2	3.42023E-4	-1.226245E-2	3.33033E-4	7.358393E-3
1.3121E-2	3.419126E-4	-1.226199E-2	3.330993E-4	7.358898E-3
1.313E-2	3.418022E-4	-1.226152E-2	3.331655E-4	7.359403E-3
1.3139E-2	3.416919E-4	-1.226105E-2	3.332317E-4	7.359907E-3
1.3148E-2	3.415815E-4	-1.226058E-2	3.33298E-4	7.360411E-3
1.3157E-2	3.414712E-4	-1.226011E-2	3.333642E-4	7.360915E-3
1.3166E-2	3.413609E-4	-1.225964E-2	3.334305E-4	7.361418E-3
1.3175E-2	3.412505E-4	-1.225917E-2	3.334967E-4	7.361921E-3
1.3184E-2	3.411402E-4	-1.22587E-2	3.33563E-4	7.362424E-3
1.3193E-2	3.410299E-4	-1.225823E-2	3.336292E-4	7.362927E-3
1.3202E-2	3.409196E-4	-1.225776E-2	3.336955E-4	7.363429E-3
1.3211E-2	3.408092E-4	-1.225729E-2	3.337618E-4	7.363931E-3
1.322E-2	3.406989E-4	-1.225681E-2	3.338281E-4	7.364433E-3
1.3229E-2	3.405886E-4	-1.225634E-2	3.338943E-4	7.364934E-3
1.3238E-2	3.404783E-4	-1.225587E-2	3.339606E-4	7.365435E-3
1.3247E-2	3.40368E-4	-1.225539E-2	3.340269E-4	7.365936E-3
1.3256E-2	3.402577E-4	-1.225492E-2	3.340932E-4	7.366436E-3
1.3265E-2	3.401474E-4	-1.225444E-2	3.341595E-4	7.366937E-3
1.3274E-2	3.400371E-4	-1.225397E-2	3.342258E-4	7.367437E-3
1.3283E-2	3.399268E-4	-1.225349E-2	3.342921E-4	7.367936E-3
1.3292E-2	3.398166E-4	-1.225302E-2	3.343584E-4	7.368436E-3
1.3301E-2	3.397063E-4	-1.225254E-2	3.344248E-4	7.368935E-3
1.331E-2	3.39596E-4	-1.225206E-2	3.344911E-4	7.369434E-3
1.3319E-2	3.394858E-4	-1.225159E-2	3.345574E-4	7.369932E-3
1.3328E-2	3.393755E-4	-1.225111E-2	3.346237E-4	7.37043E-3
1.3337E-2	3.392652E-4	-1.225063E-2	3.346901E-4	7.370928E-3
1.3346E-2	3.39155E-4	-1.225015E-2	3.347564E-4	7.371426E-3
1.3355E-2	3.390447E-4	-1.224967E-2	3.348228E-4	7.371923E-3
1.3364E-2	3.389345E-4	-1.224919E-2	3.348891E-4	7.37242E-3
1.3373E-2	3.388242E-4	-1.224871E-2	3.349555E-4	7.372917E-3
1.3382E-2	3.38714E-4	-1.224823E-2	3.350218E-4	7.373414E-3
1.3391E-2	3.386038E-4	-1.224775E-2	3.350882E-4	7.37391E-3
1.34E-2	3.384936E-4	-1.224727E-2	3.351546E-4	7.374406E-3
1.3409E-2	3.383833E-4	-1.224679E-2	3.352209E-4	7.374901E-3
1.3418E-2	3.382731E-4	-1.224631E-2	3.352873E-4	7.375397E-3
1.3427E-2	3.381629E-4	-1.224582E-2	3.353537E-4	7.375892E-3
1.3436E-2	3.380527E-4	-1.224534E-2	3.354201E-4	7.376387E-3
1.3445E-2	3.379425E-4	-1.224486E-2	3.354865E-4	7.376881E-3
1.3454E-2	3.378323E-4	-1.224437E-2	3.355529E-4	7.377375E-3
1.3463E-2	3.377221E-4	-1.224389E-2	3.356193E-4	7.377869E-3
1.3472E-2	3.376119E-4	-1.22434E-2	3.356857E-4	7.378363E-3
1.3481E-2	3.375017E-4	-1.224292E-2	3.357521E-4	7.378856E-3
1.349E-2	3.373915E-4	-1.224243E-2	3.358185E-4	7.379349E-3
1.3499E-2	3.372813E-4	-1.224194E-2	3.358849E-4	7.379842E-3
1.3508E-2	3.371712E-4	-1.224146E-2	3.359513E-4	7.380335E-3
1.3517E-2	3.37061E-4	-1.224097E-2	3.360177E-4	7.380827E-3
1.3526E-2	3.369508E-4	-1.224048E-2	3.360842E-4	7.381319E-3
1.3535E-2	3.368407E-4	-1.223999E-2	3.361506E-4	7.381811E-3
1.3544E-2	3.367305E-4	-1.223951E-2	3.36217E-4	7.382302E-3
1.3553E-2	3.366203E-4	-1.223902E-2	3.362835E-4	7.382793E-3
1.3562E-2	3.365102E-4	-1.223853E-2	3.363499E-4	7.383284E-3
1.3571E-2	3.364001E-4	-1.223804E-2	3.364164E-4	7.383775E-3
1.358E-2	3.362899E-4	-1.223755E-2	3.364828E-4	7.384265E-3
1.3589E-2	3.361798E-4	-1.223705E-2	3.365493E-4	7.384755E-3
1.3598E-2	3.360696E-4	-1.223656E-2	3.366158E-4	7.385245E-3
1.3607E-2	3.359595E-4	-1.223607E-2	3.366822E-4	7.385734E-3
1.3616E-2	3.358494E-4	-1.223558E-2	3.367487E-4	7.386223E-3
1.3625E-2	3.357393E-4	-1.223508E-2	3.368152E-4	7.386712E-3
1.3634E-2	3.356292E-4	-1.223459E-2	3.368817E-4	7.387201E-3
1.3643E-2	3.355191E-4	-1.22341E-2	3.369482E-4	7.387689E-3
1.3652E-2	3.35409E-4	-1.22336E-2	3.370146E-4	7.388177E-3
1.3661E-2	3.352989E-4	-1.223311E-2	3.370811E-4	7.388665E-3
1.367E-2	3.351888E-4	-1.223261E-2	3.371476E-4	7.389152E-3
1.3679E-2	3.350787E-4	-1.223212E-2	3.372141E-4	7.389639E-3
1.3688E-2	3.349686E-4	-1.223162E-2	3.372807E-4	7.390126E-3
1.3697E-2	3.348585E-4	-1.223112E-2	3.373472E-4	7.390613E-3
1.3706E-2	3.347484E-4	-1.223063E-2	3.374137E-4	7.391099E-3
1.3715E-2	3.346383E-4	-1.223013E-2	3.374802E-4	7.391585E-3
1.3724E-2	3.345283E-4	-1.222963E-2	3.375467E-4	7.392071E-3
1.3733E-2	3.344182E-4	-1.222913E-2	3.376133E-4	7.392556E-3
1.3742E-2	3.343082E-4	-1.222863E-2	3.376798E-4	7.393042E-3
1.3751E-2	3.341981E-4	-1.222813E-2	3.377463E-4	7.393527E-3
1.376E-2	3.34088E-4	-1.222763E-2	3.378129E-4	7.394011E-3
1.3769E-2	3.33978E-4	-1.222713E-2	3.378794E-4	7.394496E-3
1.3778E-2	3.33868E-4	-1.222663E-2	3.37946E-4	7.39498E-3
1.3787E-2	3.337579E-4	-1.222613E-2	3.380125E-4	7.395464E-3
1.3796E-2	3.336479E-4	-1.222563E-2	3.380791E-4	7.395947E-3
1.3805E-2	3.335379E-4	-1.222512E-2	3.381457E-4	7.396431E-3
1.3814E-2	3.334278E-4	-1.222462E-2	3.382122E-4	7.396914E-3
1.3823E-2	3.333178E-4	-1.222412E-2	3.382788E-4	7.397396E-3
1.3832E-2	3.332078E-4	-1.222361E-2	3.383454E-4	7.397879E-3
1.3841E-2	3.330978E-4	-1.222311E-2	3.38412E-4	7.398361E-3
1.385E-2	3.329878E-4	-1.22226E-2	3.384786E-4	7.398843E-3
1.38669E-2	3.327828E-4	-1.203568E-2	3.38602E-4	7.210612E-3
1.38838E-2	3.32581E-4	-1.184886E-2	3.387223E-4	7.022312E-3
1.39007E-2	3.323823E-4	-1.166216E-2	3.388394E-4	6.833945E-3
1.39176E-2	3.321868E-4	-1.147557E-2	3.389533E-4	6.645512E-3
1.39345E-2	3.319944E-4	-1.128908E-2	3.39064E-4	6.457016E-3
1.39514E-2	3.318052E-4	-1.11027E-2	3.391715E-4	6.268458E-3
1.39683E-2	3.316192E-4	-1.091642E-2	3.392759E-4	6.07984E-3
1.39852E-2	3.314363E-4	-1.073024E-2	3.39377E-4	5.891164E-3
1.40021E-2	3.312565E-4	-1.054416E-2	3.39475E-4	5.702432E-3
1.4019E-2	3.310799E-4	-1.035818E-2	3.395698E-4	5.513644E-3
1.40359E-2	3.309064E-4	-1.01723E-2	3.396613E-4	5.324805E-3
1.40528E-2	3.30736E-4	-9.986506E-3	3.397497E-4	5.135914E-3
1.40697E-2	3.305688E-4	-9.80081E-3	3.398349E-4	4.946974E-3
1.40866E-2	3.304048E-4	-9.615204E-3	3.399169E-4	4.757986E-3
1.41035E-2	3.302438E-4	-9.429688E-3	3.399958E-4	4.568953E-3
1.41204E-2	3.30086E-4	-9.24426E-3	3.400714E-4	4.379877E-3
1.41373E-2	3.299314E-4	-9.058917E-3	3.401438E-4	4.190758E-3
1.41542E-2	3.297798E-4	-8.873659E-3	3.40213E-4	4.0016E-3
1.41711E-2	3.296314E-4	-8.688483E-3	3.40279E-4	3.812403E-3
1.4188E-2	3.294862E-4	-8.503388E-3	3.403419E-4	3.623169E-3
1.42049E-2	3.29344E-4	-8.318372E-3	3.404015E-4	3.433901E-3
1.42218E-2	3.29205E-4	-8.133433E-3	3.404579E-4	3.2446E-3
1.42387E-2	3.290691E-4	-7.94857E-3	3.405112E-4	3.055268E-3
1.42556E-2	3.289364E-4	-7.763781E-3	3.405612E-4	2.865907E-3
1.42725E-2	3.288067E-4	-7.579064E-3	3.40608E-4	2.676518E-3
1.42894E-2	3.286802E-4	-7.394417E-3	3.406517E-4	2.487104E-3
1.43063E-2	3.285568E-4	-7.209839E-3	3.406921E-4	2.297666E-3
1.43232E-2	3.284365E-4	-7.025328E-3	3.407293E-4	2.108206E-3
1.43401E-2	3.283193E-4	-6.840882E-3	3.407634E-4	1.918726E-3
1.4357E-2	3.282053E-4	-6.6565E-3	3.407942E-4	1.729227E-3
1.43739E-2	3.280943E-4	-6.47218E-3	3.408218E-4	1.539712E-3
1.43908E-2	3.279865E-4	-6.28792E-3	3.408462E-4	1.350182E-3
1.44077E-2	3.278818E-4	-6.103718E-3	3.408675E-4	1.160639E-3
1.44246E-2	3.277802E-4	-5.919573E-3	3.408855E-4	9.710855E-4
1.44415E-2	3.276817E-4	-5.735484E-3	3.409003E-4	7.815223E-4
1.44584E-2	3.275863E-4	-5.551447E-3	3.409119E-4	5.919517E-4
1.44753E-2	3.274941E-4	-5.367462E-3	3.409203E-4	4.023754E-4
1.44922E-2	3.274049E-4	-5.183527E-3	3.409255E-4	2.127952E-4
1.45091E-2	3.273189E-4	-4.99964E-3	3.409275E-4	2.321301E-5
1.4526E-2	3.272359E-4	-4.815799E-3	3.409263E-4	-1.663694E-4
1.45429E-2	3.271561E-4	-4.632003E-3	3.409218E-4	-3.559502E-4
1.45598E-2	3.270794E-4	-4.44825E-3	3.409142E-4	-5.455276E-4
1.45767E-2	3.270057E-4	-4.264539E-3	3.409034E-4	-7.350998E-4
1.45936E-2	3.269352E-4	-4.080867E-3	3.408894E-4	-9.246649E-4
1.46105E-2	3.268678E-4	-3.897233E-3	3.408722E-4	-1.114221E-3
1.46274E-2	3.268035E-4	-3.713635E-3	3.408517E-4	-1.303767E-3
1.46443E-2	3.267423E-4	-3.530072E-3	3.408281E-4	-1.4933E-3
1.46612E-2	3.266842E-4	-3.346541E-3	3.408013E-4	-1.682819E-3
1.46781E-2	3.266292E-4	-3.163042E-3	3.407712E-4	-1.872322E-3
1.4695E-2	3.265773E-4	-2.979572E-3	3.40738E-4	-2.061806E-3
1.47119E-2	3.265285E-4	-2.79613E-3	3.407015E-4	-2.251271E-3
1.47288E-2	3.264828E-4	-2.612713E-3	3.406619E-4	-2.440715E-3
1.47457E-2	3.264402E-4	-2.429321E-3	3.40619E-4	-2.630135E-3
1.47626E-2	3.264007E-4	-2.245952E-3	3.40573E-4	-2.81953E-3
1.47795E-2	3.263642E-4	-2.062603E-3	3.405237E-4	-3.008898E-3
